log_name,discovery_method,n_cases,avg_cycle_time_days,avg_trace_length,generalization,fitness,precision,f_score,size,cfc,simplicity,status,error
anomaly,heuristics_dep_0.5,752,799.4285685702325,14.204787234042554,0.5930771840280641,0.9115847167610722,0.3196631343670797,0.473340972792717,716.0,42.0,0.42313787638668776,ok,
normal,heuristics_dep_0.5,1581,353.2875887272471,14.150537634408602,0.5870743284440156,0.8812605891447743,0.29950306927798886,0.4470670305608049,933.0,62.0,0.4151624548736462,ok,
whole,heuristics_dep_0.5,2333,497.0929967177851,14.16802400342906,0.5461837627142827,0.8849797934153858,0.29525651984823265,0.44278599294626414,1107.0,71.0,0.414387031408308,ok,
anomaly,inductive_IMf_noise_0.2,752,799.4285685702325,14.204787234042554,0.8400826145661384,0.9719901772447386,0.449992569475405,0.6151809624583235,321.0,9.0,0.6177777777777778,ok,
normal,inductive_IMf_noise_0.2,1581,353.2875887272471,14.150537634408602,0.8703227182635261,0.9491308971223111,0.307948856525202,0.4650202560553077,310.0,7.0,0.6146788990825688,ok,
whole,inductive_IMf_noise_0.2,2333,497.0929967177851,14.16802400342906,0.8754379982098989,0.9796191809784806,0.3063554821196742,0.4667459089113269,474.0,17.0,0.6242424242424242,ok,
anomaly,split_miner_eps_0.2_eta_0.5,752,799.4285685702325,14.204787234042554,0.7660589190591884,0.7577868377358953,0.4265816238579555,0.5458739408588142,605.0,148.0,0.31511254019292606,ok,
normal,split_miner_eps_0.2_eta_0.5,1581,353.2875887272471,14.150537634408602,0.7970521149963105,0.7894117534633456,0.43322704873907825,0.5594367258372752,579.0,104.0,0.35842293906810035,ok,
whole,split_miner_eps_0.2_eta_0.5,2333,497.0929967177851,14.16802400342906,0.7801777566584673,0.6490830981051074,0.626733921815889,0.6377127586603482,806.0,216.0,0.3055885850178359,ok,
