week_start,object_id
2020-09-21,41844
2020-09-07,43587
2023-02-20,43867
2026-07-20,45152
2026-08-03,49487
2023-02-20,54931
2019-10-21,58163
2019-10-07,59618
2019-11-04,59714
2018-06-25,76976
2016-10-10,105094
2016-08-08,108954
2019-11-04,110081
2016-02-15,128845
2015-02-09,141820
2015-02-09,141873
2015-02-02,142368
2015-02-02,143725
2014-08-25,144070
2015-02-16,145743
2016-02-15,140476
2015-02-23,140916
2015-02-23,141174
2015-02-16,143314
2015-02-02,143501
2014-06-09,146038
2026-06-22,1468
2026-07-27,1868
2025-04-21,5318
2025-04-07,5774
2026-06-22,7966
2024-01-01,9328
2023-04-24,12407
2026-07-20,12477
2023-04-24,12954
2023-02-20,13502
2023-02-13,13966
2022-12-26,14697
2022-10-31,15641
2022-05-16,18986
2022-12-26,21014
2022-05-09,22941
2021-12-27,23271
2021-12-27,23311
2021-12-27,23471
2023-02-20,24510
2021-11-22,25572
2021-12-27,27354
2020-09-21,41566
2020-09-07,42131
2020-09-07,42452
2020-09-07,43076
2020-09-07,43337
2026-06-22,43337
2020-09-21,46826
2026-08-03,47720
2019-11-04,57469
2019-10-21,58664
2026-08-03,270
2026-06-15,1237
2026-06-22,4542
2025-04-21,5358
2025-04-07,6514
2024-12-30,6568
2026-07-20,8924
2024-01-01,9774
2024-01-01,10694
2023-07-17,12866
2025-04-07,13114
2022-12-26,14314
2022-12-26,14796
2023-02-13,14902
2022-10-31,16742
2022-05-09,21520
2021-12-27,23351
2021-11-22,25063
2021-11-22,25203
2021-11-22,25252
2026-07-20,25742
2023-02-20,40441
2019-10-21,60160
2019-07-29,63369
2026-07-27,66052
2019-02-11,67924
2019-01-28,68176
2026-07-27,69355
2026-07-06,70584
2019-10-07,74003
2018-06-25,74070
2018-06-25,74488
2023-02-20,79069
2026-06-22,1031
2025-04-07,6487
2025-04-07,6541
2024-12-30,7360
2024-01-01,10580
2026-07-20,12434
2023-02-13,13749
2023-02-13,14253
2023-02-20,18813
2022-10-31,19646
2022-05-09,20963
2021-11-22,25226
2023-02-13,25955
2022-05-16,28519
2026-06-22,29058
2026-08-03,30486
2026-07-27,36368
2020-09-21,41631
2020-09-07,42414
2020-09-21,46770
2023-02-20,48497
2019-10-21,58227
2019-11-04,58227
2019-07-29,63628
2019-06-10,64721
2020-09-21,65699
2019-01-28,68309
2019-01-28,68771
2026-07-27,72034
2018-06-25,74111
2023-02-13,76091
2019-02-11,78967
2023-07-17,80193
2015-02-02,142272
2015-02-09,142333
2014-08-25,143783
2014-08-25,144698
2014-06-09,145356
2026-06-15,3295
2026-06-22,4403
2026-07-20,4713
2024-01-01,9366
2024-01-01,12649
2023-04-24,12698
2022-12-26,14664
2023-07-17,16704
2023-02-20,17265
2024-09-02,22531
2022-05-09,22833
2023-02-20,24288
2026-07-27,25370
2021-12-27,26647
2023-02-20,26706
2021-11-22,31891
2026-08-03,35442
2020-09-21,41753
2020-09-21,50554
2023-02-20,56574
2019-10-07,60045
2019-10-07,61476
2023-02-20,61536
2019-07-29,63499
2026-07-06,65525
2025-09-01,67373
2026-07-06,68586
2023-02-13,69384
2019-01-28,69466
2026-07-06,72928
2018-06-25,75183
2017-10-16,84332
2026-06-15,93018
2026-07-27,98768
2019-11-04,101446
2016-10-10,104092
2016-10-10,104602
2026-06-15,116888
2016-02-15,121458
2016-02-08,122421
2015-02-23,141076
2015-02-16,141544
2015-02-02,142130
2015-02-09,142638
2015-02-23,143617
2019-11-04,101021
2016-08-08,109246
2019-11-04,114121
2016-02-15,121410
2016-02-15,121429
2019-11-04,125893
2019-11-04,128805
2015-02-02,142287
2015-02-02,142600
2014-08-25,144246
2015-02-09,144246
2014-07-28,145075
2026-05-04,1642
2026-07-27,3239
2025-04-21,5169
2025-04-21,5523
2026-06-22,6712
2024-12-30,7033
2025-04-07,8501
2026-06-22,8635
2024-12-30,8660
2023-04-24,12022
2022-12-26,14826
2022-10-31,15713
2019-06-10,64597
2019-06-10,65014
2019-06-10,65066
2019-06-10,65241
2019-02-11,67769
2026-07-06,70653
2019-02-11,71156
2026-07-06,72956
2018-06-25,76603
2018-06-25,78141
2018-06-25,79895
2018-06-25,80771
2019-11-04,88549
2020-09-21,99152
2019-11-04,108094
2016-08-08,109116
2016-08-08,109385
2016-02-08,122284
2016-02-08,122677
2015-02-23,142466
2015-02-02,142775
2026-06-15,95873
2019-11-04,102144
2016-10-10,104511
2019-11-04,108441
2019-11-04,109552
2019-11-04,120718
2019-11-04,120817
2016-02-15,121231
2016-02-08,122587
2016-02-08,122654
2019-11-04,129932
2016-02-08,133348
2015-02-23,140722
2015-02-16,141384
2015-02-02,142743
2014-07-28,144728
2014-06-09,145398
2015-02-02,145539
2026-07-20,499
2025-04-21,5195
2024-12-30,6954
2024-10-14,7399
2024-06-24,7910
2025-04-07,8433
2024-10-14,8992
2024-01-01,10170
2024-01-01,11800
2023-04-24,12519
2023-02-20,13624
2022-12-26,15332
2022-12-26,15527
2022-12-26,15695
2022-10-31,15939
2022-10-31,17144
2025-09-01,18477
2026-07-27,18900
2023-02-20,19318
2025-09-01,21443
2020-09-07,42504
2020-09-07,42794
2020-09-07,44717
2026-07-27,58621
