week_start,value,is_anomaly,anomaly_direction,anomaly_score,lower_bound,upper_bound,title_count,event_count,severity,component,reasoning,extraction_method,confidence,event_descriptions,titles_in_week
2026-06-08,44,True,high,0.4090909090909091,-4.5,39.5,43,44,P2,documentation,"Weekly closures show a near-typical spike (44 vs upper bound 40), covering 43 unique titles across 44 events, focused on documentation, cli interface, with recurring terms like fix, feat, agent, agentloop, flagged by P1/P2 signal words.",rule_based,0.7521875,"['closed (#226)', 'closed (#223)', 'closed (#194)', 'closed (#222)', 'closed (#199)', 'closed (#209)', 'closed (#203)', 'closed (#227)', 'closed (#225)', 'closed (#205)', 'closed (#202)', 'closed (#190)', 'closed (#188)', 'closed (#172)', 'closed (#195)', 'closed (#217)', 'closed (#210)', 'closed (#206)', 'closed (#215)', 'closed (#212)', 'closed (#201)', 'closed (#208)', 'closed (#196)', 'closed (#192)', 'closed (#187)', 'closed (#183)', 'closed (#214)', 'closed (#178)', 'closed (#197)', 'closed (#191)', 'closed (#220)', 'closed (#213)', 'closed (#200)', 'closed (#207)', 'closed (#163)', 'closed (#221)', 'closed (#211)', 'closed (#189)', 'closed (#184)', 'closed (#219)', 'closed (#193)', 'closed (#218)', 'closed (#198)']","['fix(loaders): include requested yfinance end date', 'feat(agent): persist AgentLoop usage artifacts', 'docs: add custom data loader guide', 'Add Backtest Report Library', 'fix(swarm): expose loader-backed market data tool', 'Add home run library dashboard', '[Bug] Execution failed: reached max iterations (50) without final answer', 'fix(loaders): tolerate malformed crypto timeout env vars', 'perf(run-detail): add opt-in chart payloads', 'feat(agent): complete trace.jsonl — zero truncation, message entries, tool result offload', 'fix: resolve Lighthouse/web-check issues for parra.ml', 'feat(loaders): add Alpaca US-equity data source (intraday-preferred)', 'feat(web): show swarm agent status in chat', '[Feature] Event / sentiment factor provider (RSSHub)', '一直停留在Agent is working…', 'feat(i18n): add Chinese (zh-CN) frontend localization + A-share data sources', 'Add read-only runtime status dashboard', 'feat(agent): complete trace.jsonl overhaul — zero truncation, offload, message entries, iter consistency', 'Design: opt-in Run Detail chart payload mode', 'Optimize Run Detail chart payloads', 'feat(loaders): add RSSHub event/sentiment provider', '[Bug] 使用 DeepSeek v4 推理模型时，agent 长时间卡死（20+ 分钟才返回）', 'fix(docker): reach host Ollama via host.docker.internal', 'fix(web): surface auth-required reason on remote 403 (#191)', 'feat: publish pre-built image to GHCR on release', 'Direct Image Consumability via GHCR', 'Design: AgentLoop usage artifact contract', '怎么送入自定义来源的实时ticks和深度数据呢', '更新之后我之前保留得记忆库也被清零了', '发送对话返回Failed to send message, please retry.', 'Persist AgentLoop usage summary', 'Add backtest report library', 'fix(swarm): preserve preset context for continuations', '[codex] Persist AgentLoop usage artifacts', 'Improve UI usability and add Chinese localization for non-technical users', 'Add opt-in Run Detail chart payloads', '[stacked on #207] Add agent usage dashboard', 'fix(swarm): honor explicit preset names', 'fix(llm): preserve Gemini thought_signature through the AgentLoop dict path', '想咨询一下可以接入其他模型提供商么', 'sync', 'feat(cli): show session-id on exit, add `resume <session-id>` subcommand', '[Bug] Swarm workers can bypass market data loader and misroute continuation runs']"
2026-06-15,53,True,high,0.2796610169491525,-10.125,48.875,53,53,P2,testing,"Weekly closures show a near-typical spike (53 vs upper bound 49), covering 53 unique titles across 53 events, focused on testing, api & endpoints, with recurring terms like fix, feat, bug, security, flagged by P2/P3 signal words.",rule_based,0.7352822580645162,"['closed (#257)', 'closed (#248)', 'closed (#247)', 'closed (#276)', 'closed (#259)', 'closed (#279)', 'closed (#260)', 'closed (#251)', 'closed (#242)', 'closed (#239)', 'closed (#272)', 'closed (#252)', 'closed (#246)', 'closed (#224)', 'closed (#270)', 'closed (#237)', 'closed (#231)', 'closed (#269)', 'closed (#264)', 'closed (#253)', 'closed (#238)', 'closed (#229)', 'closed (#216)', 'closed (#273)', 'closed (#233)', 'closed (#280)', 'closed (#235)', 'closed (#278)', 'closed (#267)', 'closed (#254)', 'closed (#204)', 'closed (#277)', 'closed (#241)', 'closed (#240)', 'closed (#262)', 'closed (#244)', 'closed (#236)', 'closed (#271)', 'closed (#266)', 'closed (#263)', 'closed (#258)', 'closed (#230)', 'closed (#268)', 'closed (#245)', 'closed (#274)', 'closed (#261)', 'closed (#243)', 'closed (#256)', 'closed (#255)', 'closed (#250)', 'closed (#249)', 'closed (#234)', 'closed (#232)']","['[security] fix(memory): validate persistent memory types', 'fix(loop,providers): prevent assistant prefill errors + configurable …', 'feat: first-class glm/zhipu provider alias + model-name inference', 'test(market-data): cover the shared loader-resolution layer', '[Bug] Robinhood oauth timeout', '[Feature]  Add Layered Post-Backtest Attribution Guidance to System Prompt', 'feat(autopilot): add goal-hypothesis bridge for Research Autopilot Phase 1', 'test: cover assistant-prefill handoff paths', '[security] fix(api): reject rebound loopback hosts', 'test(search): cover ddgs retry fallback behavior', 'feat: add scheduled research job data model and CRUD API', 'feat(loaders): add local data loader for CSV/Parquet/DuckDB files', '[Bug] 无法适配 opus4.8，该模型不支持 prefill', 'feat(reports): add backtest report library', 'feat(data): global data layer — 8 new sources + 18 read-only data tools', '[Bug] can support  glm zhipu coding plan?', '[Bug]', 'test(tools): add coverage for chart pattern recognition', 'chore: finish proposal_id hardening + document MCP initTimeout', 'fix(loop,providers): prevent assistant prefill errors + configurable Kimi User-Agent', 'fix(run-card): write strict JSON for non-finite metrics', '[Bug] Web: 切换页面停止运作 + 运行中点停止无效', 'Design: Backtest report library product shape', 'Add Taiwan market integration foundationFeature/taiwan market integration', 'ci: bump first-party actions to Node 24 (checkout/setup-python/setup-node v6)', '[issue #279]  Feature/trade attribution lightweight', 'fix(agent): make Stop responsive mid-stream and between tools (#229 symptom 2)', 'feat: scheduled research job executor that fires jobs on their schedule', 'feat(autopilot): scaffold signal engine + auto-link backtest metrics (Phase 3)', '[Feature] Strongly recommend enabling the scheduled feature in advance', '[Bug] 无法使用kim code的api', 'feat(factors): add 4 canonical academic alphas', '[security] fix(api): require explicit auth for local shutdown', 'fix(loaders): tolerate malformed RSSHub timeout env vars', 'fix(provider): parse DeepSeek DSML tool calls', 'Living Brain v10 — design → production handoff', 'fix(frontend): sync completed chat attempts', 'chore(release): 0.1.10 — version sync + wheel packaging + Docker weasyprint libs', 'fix(autopilot,loaders): repair zero-review runtime defects in #260 + #252', 'fix(live): extend Robinhood OAuth init timeout', '[security] fix(mcp): contain swarm run identifiers', 'fix(baostock): support baostock-native code format (sh.601398)', 'test(tools): add coverage for trade journal analyzer + parsers', '[security] fix(api): require auth for settings writes', 'feat(loaders): validate OHLC invariants at the loader boundary', '[Bug]  叫它写个策略并回测，一直出错循环', '[security] fix(api): require explicit opt-in for agent shell tools', '[security] fix(live): contain mandate proposal identifiers', 'Copilot/add tavily source', 'fix: make harmonic backend optional', '[Bug] vibe-trading-ai安装问题日志', 'fix(web): reconnect SSE when returning to a running session (#229 symptom 1)', 'fix(tools): make web_search resilient via multi-engine fallback (#231)']"
2026-06-29,69,True,high,0.2804878048780488,-18.75,63.25,69,69,P2,api & endpoints,"Weekly closures show a near-typical spike (69 vs upper bound 63), covering 69 unique titles across 69 events, focused on api & endpoints, user interface, with recurring terms like fix, m001, api, bug, flagged by P1/P2 signal words.",rule_based,0.6628921568627452,"['closed (#391)', 'closed (#376)', 'closed (#359)', 'closed (#355)', 'closed (#400)', 'closed (#399)', 'closed (#398)', 'closed (#300)', 'closed (#382)', 'closed (#350)', 'closed (#346)', 'closed (#324)', 'closed (#392)', 'closed (#372)', 'closed (#361)', 'closed (#345)', 'closed (#318)', 'closed (#378)', 'closed (#374)', 'closed (#364)', 'closed (#357)', 'closed (#375)', 'closed (#360)', 'closed (#339)', 'closed (#327)', 'closed (#325)', 'closed (#380)', 'closed (#366)', 'closed (#333)', 'closed (#328)', 'closed (#371)', 'closed (#326)', 'closed (#321)', 'closed (#401)', 'closed (#390)', 'closed (#358)', 'closed (#351)', 'closed (#342)', 'closed (#334)', 'closed (#309)', 'closed (#367)', 'closed (#283)', 'closed (#368)', 'closed (#354)', 'closed (#349)', 'closed (#347)', 'closed (#303)', 'closed (#295)', 'closed (#389)', 'closed (#373)', 'closed (#362)', 'closed (#356)', 'closed (#344)', 'closed (#343)', 'closed (#338)', 'closed (#336)', 'closed (#370)', 'closed (#348)', 'closed (#341)', 'closed (#332)', 'closed (#330)', 'closed (#329)', 'closed (#317)', 'closed (#365)', 'closed (#363)', 'closed (#381)', 'closed (#353)', 'closed (#352)', 'closed (#335)']","['fix: align Robinhood MCP and env startup', 'perf(factors): optimize rolling operators and bench path', 'M001/S03/T01: Add paper API types and methods to api.ts', 'M001/S02/T04: Build async price scanner for limit/stop order evaluation', 'withdrawn', 'fix(ashare-mootdx): replace bare except with except Exception (closes #398)', '[Bug] Bare except: in mootdx fetcher swallows KeyboardInterrupt during A-share data pulls', 'feat(settings): expose FRED/iWenCai API keys and visualize Feature Flags in Settings UI', 'refactor(api): [Patch 4/9] extract settings routes to src/api/settings_routes.py', 'updated index.html', 'M001/S01/T03: Portfolio engine logic', '[Bug] `vibe-trading serve` crashes at startup on Windows (0xC0000005) — pandas 3.0.x Timestamp regression', 'docs: add July 3 README news', 'fix: add /new session reset command for all IM channels', 'M001/S03/T03: PaperDashboard shell with portfolio selector, summary tiles, and error banners', 'M001/S01/T02: Storage layer for paper portfolios', '[Bug] Verify Gemini thought_signature replay still works in AgentLoop dict history after #184', 'refactor(api) [Patch 2/9]: extract system routes to src/api/system_routes.py', 'fix(core): narrow backtest subprocess environment', 'fix(frontend): proxy /channels through Vite dev server', 'M001/S02/T06: Write comprehensive unit tests for all new order execution modules', 'refactor(api): extract upload routes', 'M001/S03/T02: PaperToggleBadge, i18n keys, and Runtime.tsx mode wiring', '[Feature]  Tiered acceleration for factor computation and backtest execution engine', 'feat(i18n): add ja/ko/ar locales, RTL layout, LanguageSwitcher, and i…', '[Feature] Route US (.US) `get_financial_statements` to a fresher source (Yahoo / SEC EDGAR)', '[Bug] Bug: `openai-codex` provider setup does not work with project-local `agent/.env`', 'Dev', 'API server default bind is 0.0.0.0; default to 127.0.0.1 and warn when binding all interfaces without API_AUTH_KEY', 'feat(live): add broker-agnostic PreTradeAdvisoryInterface (#317)', ""[Bug] In IM channels, such as Feishu's conversation window, how to reset the session? That is, new session"", 'fix: preserve Gemini thought_signature across AgentLoop dict-history replay', 'feat: read-only Trading 212 broker connector', 'Fix Windows baseline test compatibility', 'fix(deps): bump Pillow and langchain floors past disclosed CVEs', 'refactor(api): extract shared infrastructure + uploads routes into src/api/', 'fix(docker): bind frontend dev port to loopback for consistency with backend', 'perf(factors): tiered operator optimization — bottleneck + numpy stride + parallel bench', 'docker-compose frontend dev service binds all interfaces (5899) while backend is loopback-bound', '[Feature] Broker connector support for Trading 212', 'fix(i18n): fix zh-CN language switching and LanguageSwitcher display', '[Feature] Add WhatsApp messaging bridges for agent sessions', 'Request for VIBETRADER_API_TOKEN for MCP testing', 'M001/S02/T03: Build order execution engine with portfolio integration and persistence', 'fix(cli): dev pre-checks frontend deps to surface clear error', 'M001/S01/T04: API endpoints and CLI subcommand', 'feat: implement multi-channel Feishu Bot settings UI and WebSocket hot reload', '[Feature] Trade Journal -> strategy extraction -> backtest bridge (Phase 4c) - planning question', 'fix(security): block CGNAT/mesh ranges in SSRF guard; close QQ media redirect-to-internal', 'updates readme.md', 'M001/S03/T04: Position table, order form, and orders section with cancel/evaluate', 'M001/S02/T05: Add REST API endpoints and CLI subcommands for paper order management', 'M001/S01/T01: Data models for paper portfolio', 'docs: add IM channel README coverage', 'fix(api): default bind to 127.0.0.1 and warn on non-loopback without API_AUTH_KEY', 'feat(i18n): default UI language to Chinese (zh-CN)', '[Bug] 在 im 渠道，比如飞书的对话窗中，怎么重置会话？即 new seesion', 'M001/S01/T05: Tests for virtual portfolio engine', 'feat: wire IM channel runtime', 'Document and harden the trust boundary for executing LLM-generated backtest code (subprocess inherits full env + network)', 'feat(live): add InvinoveritasAdvisory /review provider (#317 follow-up to #328)', 'Fix pandas version constraint', 'Integration idea: broker-agnostic pre-execution governance gate (advisory /review before order placement)', 'fix(frontend): make channel settings robust against API failures and proxy channel requests', 'M001/S03/T05: ResetModal and comprehensive test suite', '[Bug] Robinhood MCP connector uses outdated tool names and cannot read account information against current Robinhood Agentic Trading MCP', 'M001/S02/T02: Build price fetching, slippage model, paper halt, and mandate gate infrastructure', 'M001/S02/T01: Extend paper domain models with FillEntry and enriched PaperOrderBrief', 'fix: harden alpha-library CSP by externalizing the inline theme script']"
2026-07-06,82,True,high,0.6818181818181818,-21.0,67.0,81,82,P2,api & endpoints,"Weekly closures show a slightly beyond-typical spike (82 vs upper bound 67), covering 81 unique titles across 82 events, focused on api & endpoints, documentation, with recurring terms like feat, fix, api, bug, flagged by P1/P2 signal words.",rule_based,0.6791269841269841,"['closed (#450)', 'closed (#405)', 'closed (#385)', 'closed (#470)', 'closed (#469)', 'closed (#455)', 'closed (#449)', 'closed (#425)', 'closed (#409)', 'closed (#408)', 'closed (#305)', 'closed (#448)', 'closed (#435)', 'closed (#387)', 'closed (#474)', 'closed (#440)', 'closed (#433)', 'closed (#431)', 'closed (#395)', 'closed (#393)', 'closed (#340)', 'closed (#452)', 'closed (#402)', 'closed (#397)', 'closed (#471)', 'closed (#466)', 'closed (#465)', 'closed (#457)', 'closed (#446)', 'closed (#396)', 'closed (#394)', 'closed (#467)', 'closed (#460)', 'closed (#445)', 'closed (#434)', 'closed (#416)', 'closed (#461)', 'closed (#430)', 'closed (#428)', 'closed (#426)', 'closed (#422)', 'closed (#383)', 'closed (#472)', 'closed (#417)', 'closed (#412)', 'closed (#323)', 'closed (#473)', 'closed (#459)', 'closed (#458)', 'closed (#424)', 'closed (#453)', 'closed (#423)', 'closed (#451)', 'closed (#427)', 'closed (#379)', 'closed (#447)', 'closed (#432)', 'closed (#415)', 'closed (#413)', 'closed (#404)', 'closed (#403)', 'closed (#463)', 'closed (#441)', 'closed (#439)', 'closed (#438)', 'closed (#420)', 'closed (#419)', 'closed (#407)', 'closed (#454)', 'closed (#444)', 'closed (#436)', 'closed (#414)', 'closed (#411)', 'closed (#410)', 'closed (#386)', 'closed (#384)', 'closed (#331)', 'closed (#464)', 'closed (#437)', 'closed (#429)', 'closed (#406)']","[""[Bug] docker can't start"", 'docs: add IRR-AGL reliability RFC and tool inventory', 'refactor(api) [Patch 7/9]: extract swarm routes to src/api/swarm_routes.py', 'feat(data): add Binance USD-M symbol routing + execution/mark split', 'fix: support legacy FastMCP transport imports', '[Feature] Strategy Development Manager: Convert academic papers into validated factors and strategies with automated decay monitoring', 'docs: fix `pyhton` -> `python` code fence typo in tushare references', 'Adding Opencode capability', 'feat(data): add audited loader and PIT provenance reports', 'feat(search): add CN fallback (sogou + cn.bing) + ddgs fast-fail on n…', 'Feat: Adding support for equity markets in india', 'Fix CLI first chat input at resume prompt', 'feat(providers): add ""Kimi for Coding"" subscription plan as a distinct provider', 'refactor(api) [Patch 9/9]: extract live routes to src/api/live_routes.py', 'feat(providers): add Requesty as an OpenAI-compatible provider', 'refactor: centralize environment variable management with Pydantic schema + CI gate', '[Bug] Agent crashes with ""\'GovernedToolRegistry\' object has no attribute \'_tools\'"" in session runtime', 'Agent fails with GovernedToolRegistry object has no attribute _tools', 'datetime.utcnow() deprecated + naive/aware timestamp islands across session/goal/channel layers', 'docs: Add beginner Vibe-Trading tutorial', 'feat: add agent identity verification gate for multi-agent swarms', 'test(api): cover the scheduled research routes', '[Bug] Preflight LLM probe follows a 307 redirect to an unreachable http:// URL and blocks startup for a working provider (NetMind)', 'Use timezone-aware UTC timestamps', '[Bug] Correlation Matrix fails with ""Fetched: []"" for the exact ticker format its own hint suggests (AAPL,SPY)', 'feat(optimizers): add turnover-aware portfolio optimizer', 'IM channel media (received images) is saved outside the default allowed file roots, so the agent cannot read it', 'feat(strategy-dev-manager): Strategy Development Manager skill with artifact store and decay monitoring', 'Fix unsupported Codex OAuth default model in init', 'Add Alpha Library social card', '为什么跑的时候老是中断？', 'fix(loaders): honor interval in local loader by resampling', 'fix(trade_journal): support markdown tables + Longbridge format', 'Update Codex OAuth default model used by init', 'fix(governance): expose _tools passthrough on GovernedToolRegistry', 'docs: harden IRR-AGL migration, security, and regression coverage', 'fix(docs): sync packaged skill capability counts', 'IRR-AGL v1.2.1: Evidence Closure Hardening and Post-416/420 Security Compatibility', '`--swarm-run`: extra positional tokens are silently dropped and a non-JSON vars arg gives a cryptic ""Invalid JSON"" error', 'fix(security): close post-416 governance and evidence gaps', 'fix(governance): harden bypass paths + circuit breaker TOCTOU + path traversal HTTP status', 'refactor(api) [Patch 5/9]: extract runs routes to src/api/runs_routes.py', 'fix(correlation): resolve bare tickers so the matrix stops failing with ""Fetched: []""', 'fix(trading): treat zero quantity/notional as unset in trading_place_order', 'feat(reliability): add quant reliability scorecards', '[Bug] Multiple bugs ranging from High to Low severity', 'huggin', 'fix(longbridge): convert Decimal to float for JSON serialization', '[Bug] zhipu/glm provider: reasoning-mode responses surface as ""returned no content and no tool calls""', 'refactor(api): extract shared infrastructure into focused modules', 'feat(frontend): clarify inputs, unify error feedback, guard mandate commit', 'Trading', 'fix(api): tolerate path-less routes when probing for a root mount', ""Backtest engine writes `artifacts/validation.json` before the artifacts dir is created → FileNotFoundError when validation is enabled and artifacts/ doesn't pre-exist (hit via swarm portfolio_manager)"", 'refactor(api) [Patch 3/9]: extract channels routes to src/api/channels_routes.py', 'CLI chat drops first message typed at resume prompt', '[Feature] Add ""Kimi for Coding"" subscription plan as a distinct LLM provider', 'feat(research): add research cards and reliability panels', 'fix(channels): make IM reply timeout configurable', 'fix(preflight): avoid following provider probe redirects', '[Bug] Where can the read timeout for the IM channel be configured?', 'fix(napcat): send pairing codes for private messages', 'feat(alpha): add optional multi-horizon quality scorecard', '[Feature] ROI estimate/calculator for several available strategies based on backtested data', '[Bug] Environment variable defaults conflict across modules — misleading CLI display + missing server-side alias', '[Bug] GovernedToolRegistry bypass paths + circuit breaker TOCTOU + path traversal HTTP status', 'refactor(api): extract security helpers', 'Feat/ai berkshire skills', 'chore(alpha): close AGS review follow-ups( add AGS extreme acceptance gates and harden security boundaries )', 'feat: add opencode capabilities to provider definitions', 'bug(loaders): 3 loaders violate DataLoaderProtocol fetch() signature — latent parameter-ordering bug', 'test(evals): add deterministic IRR-AGL agent eval harness', 'feat(research): add protocol registry and trial ledger', 'feat(governance): add tool manifests and policy decisions and add governed registry wrapper in observe mode', 'refactor(api) [Patch 8/9]: extract sessions/goal routes to src/api/sessions_routes.py', 'refactor(api) [Patch 6/9]: extract scheduled routes to src/api/scheduled_routes.py', 'Refactor monolithic 3,500-line agent/api_server.py into focused APIRouter modules', 'feat(tools): add analyze_image vision tool for charts and screenshots', 'fix(loaders): align fetch() signature with DataLoaderProtocol in 3 loaders', 'fix(backtest): create artifacts dir before writing validation.json', 'feat(reliability): add artifact store and trace references']"
