week_start,value,rolling_q1,rolling_q3,iqr,lower_bound,upper_bound,is_anomaly,anomaly_direction,anomaly_score,event_count,title_count,titles_in_week,event_descriptions,event_ids,object_ids,titles_text
2026-06-08,44,12.0,23.0,11.0,-4.5,39.5,True,high,0.4090909090909091,44,43,"['fix(loaders): include requested yfinance end date', 'feat(agent): persist AgentLoop usage artifacts', 'docs: add custom data loader guide', 'Add Backtest Report Library', 'fix(swarm): expose loader-backed market data tool', 'Add home run library dashboard', '[Bug] Execution failed: reached max iterations (50) without final answer', 'fix(loaders): tolerate malformed crypto timeout env vars', 'perf(run-detail): add opt-in chart payloads', 'feat(agent): complete trace.jsonl — zero truncation, message entries, tool result offload', 'fix: resolve Lighthouse/web-check issues for parra.ml', 'feat(loaders): add Alpaca US-equity data source (intraday-preferred)', 'feat(web): show swarm agent status in chat', '[Feature] Event / sentiment factor provider (RSSHub)', '一直停留在Agent is working…', 'feat(i18n): add Chinese (zh-CN) frontend localization + A-share data sources', 'Add read-only runtime status dashboard', 'feat(agent): complete trace.jsonl overhaul — zero truncation, offload, message entries, iter consistency', 'Design: opt-in Run Detail chart payload mode', 'Optimize Run Detail chart payloads', 'feat(loaders): add RSSHub event/sentiment provider', '[Bug] 使用 DeepSeek v4 推理模型时，agent 长时间卡死（20+ 分钟才返回）', 'fix(docker): reach host Ollama via host.docker.internal', 'fix(web): surface auth-required reason on remote 403 (#191)', 'feat: publish pre-built image to GHCR on release', 'Direct Image Consumability via GHCR', 'Design: AgentLoop usage artifact contract', '怎么送入自定义来源的实时ticks和深度数据呢', '更新之后我之前保留得记忆库也被清零了', '发送对话返回Failed to send message, please retry.', 'Persist AgentLoop usage summary', 'Add backtest report library', 'fix(swarm): preserve preset context for continuations', '[codex] Persist AgentLoop usage artifacts', 'Improve UI usability and add Chinese localization for non-technical users', 'Add opt-in Run Detail chart payloads', '[stacked on #207] Add agent usage dashboard', 'fix(swarm): honor explicit preset names', 'fix(llm): preserve Gemini thought_signature through the AgentLoop dict path', '想咨询一下可以接入其他模型提供商么', 'sync', 'feat(cli): show session-id on exit, add `resume <session-id>` subcommand', '[Bug] Swarm workers can bypass market data loader and misroute continuation runs']","['closed (#226)', 'closed (#223)', 'closed (#194)', 'closed (#222)', 'closed (#199)', 'closed (#209)', 'closed (#203)', 'closed (#227)', 'closed (#225)', 'closed (#205)', 'closed (#202)', 'closed (#190)', 'closed (#188)', 'closed (#172)', 'closed (#195)', 'closed (#217)', 'closed (#210)', 'closed (#206)', 'closed (#215)', 'closed (#212)', 'closed (#201)', 'closed (#208)', 'closed (#196)', 'closed (#192)', 'closed (#187)', 'closed (#183)', 'closed (#214)', 'closed (#178)', 'closed (#197)', 'closed (#191)', 'closed (#220)', 'closed (#213)', 'closed (#200)', 'closed (#207)', 'closed (#163)', 'closed (#221)', 'closed (#211)', 'closed (#189)', 'closed (#184)', 'closed (#219)', 'closed (#193)', 'closed (#218)', 'closed (#198)']","[64201, 64237, 64304, 64407, 64449, 64472, 64495, 64515, 64551, 64634, 64744, 64811, 64838, 64865, 64915, 64945, 64979, 65014, 65050, 65096, 65129, 65221, 65245, 65288, 65327, 65380, 65438, 65488, 65574, 65620, 65674, 65748, 65774, 65802, 65851, 65877, 65919, 65964, 66297, 66378, 66388, 67542, 67860, 68348]","[64181, 64217, 64253, 64378, 64429, 64452, 64475, 64498, 64518, 64566, 64698, 64756, 64817, 64844, 64875, 64921, 64958, 64982, 65020, 65060, 65112, 65202, 65227, 65248, 65297, 65353, 65413, 65471, 65521, 65592, 65638, 65693, 65751, 65786, 65818, 65854, 65899, 65941, 66271, 66331, 67517, 67816, 68248]","fix(loaders): include requested yfinance end date
feat(agent): persist AgentLoop usage artifacts
docs: add custom data loader guide
Add Backtest Report Library
fix(swarm): expose loader-backed market data tool
Add home run library dashboard
[Bug] Execution failed: reached max iterations (50) without final answer
fix(loaders): tolerate malformed crypto timeout env vars
perf(run-detail): add opt-in chart payloads
feat(agent): complete trace.jsonl — zero truncation, message entries, tool result offload
fix: resolve Lighthouse/web-check issues for parra.ml
feat(loaders): add Alpaca US-equity data source (intraday-preferred)
feat(web): show swarm agent status in chat
[Feature] Event / sentiment factor provider (RSSHub)
一直停留在Agent is working…
feat(i18n): add Chinese (zh-CN) frontend localization + A-share data sources
Add read-only runtime status dashboard
feat(agent): complete trace.jsonl overhaul — zero truncation, offload, message entries, iter consistency
Design: opt-in Run Detail chart payload mode
Optimize Run Detail chart payloads
feat(loaders): add RSSHub event/sentiment provider
[Bug] 使用 DeepSeek v4 推理模型时，agent 长时间卡死（20+ 分钟才返回）
fix(docker): reach host Ollama via host.docker.internal
fix(web): surface auth-required reason on remote 403 (#191)
feat: publish pre-built image to GHCR on release
Direct Image Consumability via GHCR
Design: AgentLoop usage artifact contract
怎么送入自定义来源的实时ticks和深度数据呢
更新之后我之前保留得记忆库也被清零了
发送对话返回Failed to send message, please retry.
Persist AgentLoop usage summary
Add backtest report library
fix(swarm): preserve preset context for continuations
[codex] Persist AgentLoop usage artifacts
Improve UI usability and add Chinese localization for non-technical users
Add opt-in Run Detail chart payloads
[stacked on #207] Add agent usage dashboard
fix(swarm): honor explicit preset names
fix(llm): preserve Gemini thought_signature through the AgentLoop dict path
想咨询一下可以接入其他模型提供商么
sync
feat(cli): show session-id on exit, add `resume <session-id>` subcommand
[Bug] Swarm workers can bypass market data loader and misroute continuation runs"
2026-06-15,53,12.0,26.75,14.75,-10.125,48.875,True,high,0.2796610169491525,53,53,"['[security] fix(memory): validate persistent memory types', 'fix(loop,providers): prevent assistant prefill errors + configurable …', 'feat: first-class glm/zhipu provider alias + model-name inference', 'test(market-data): cover the shared loader-resolution layer', '[Bug] Robinhood oauth timeout', '[Feature]  Add Layered Post-Backtest Attribution Guidance to System Prompt', 'feat(autopilot): add goal-hypothesis bridge for Research Autopilot Phase 1', 'test: cover assistant-prefill handoff paths', '[security] fix(api): reject rebound loopback hosts', 'test(search): cover ddgs retry fallback behavior', 'feat: add scheduled research job data model and CRUD API', 'feat(loaders): add local data loader for CSV/Parquet/DuckDB files', '[Bug] 无法适配 opus4.8，该模型不支持 prefill', 'feat(reports): add backtest report library', 'feat(data): global data layer — 8 new sources + 18 read-only data tools', '[Bug] can support  glm zhipu coding plan?', '[Bug]', 'test(tools): add coverage for chart pattern recognition', 'chore: finish proposal_id hardening + document MCP initTimeout', 'fix(loop,providers): prevent assistant prefill errors + configurable Kimi User-Agent', 'fix(run-card): write strict JSON for non-finite metrics', '[Bug] Web: 切换页面停止运作 + 运行中点停止无效', 'Design: Backtest report library product shape', 'Add Taiwan market integration foundationFeature/taiwan market integration', 'ci: bump first-party actions to Node 24 (checkout/setup-python/setup-node v6)', '[issue #279]  Feature/trade attribution lightweight', 'fix(agent): make Stop responsive mid-stream and between tools (#229 symptom 2)', 'feat: scheduled research job executor that fires jobs on their schedule', 'feat(autopilot): scaffold signal engine + auto-link backtest metrics (Phase 3)', '[Feature] Strongly recommend enabling the scheduled feature in advance', '[Bug] 无法使用kim code的api', 'feat(factors): add 4 canonical academic alphas', '[security] fix(api): require explicit auth for local shutdown', 'fix(loaders): tolerate malformed RSSHub timeout env vars', 'fix(provider): parse DeepSeek DSML tool calls', 'Living Brain v10 — design → production handoff', 'fix(frontend): sync completed chat attempts', 'chore(release): 0.1.10 — version sync + wheel packaging + Docker weasyprint libs', 'fix(autopilot,loaders): repair zero-review runtime defects in #260 + #252', 'fix(live): extend Robinhood OAuth init timeout', '[security] fix(mcp): contain swarm run identifiers', 'fix(baostock): support baostock-native code format (sh.601398)', 'test(tools): add coverage for trade journal analyzer + parsers', '[security] fix(api): require auth for settings writes', 'feat(loaders): validate OHLC invariants at the loader boundary', '[Bug]  叫它写个策略并回测，一直出错循环', '[security] fix(api): require explicit opt-in for agent shell tools', '[security] fix(live): contain mandate proposal identifiers', 'Copilot/add tavily source', 'fix: make harmonic backend optional', '[Bug] vibe-trading-ai安装问题日志', 'fix(web): reconnect SSE when returning to a running session (#229 symptom 1)', 'fix(tools): make web_search resilient via multi-engine fallback (#231)']","['closed (#257)', 'closed (#248)', 'closed (#247)', 'closed (#276)', 'closed (#259)', 'closed (#279)', 'closed (#260)', 'closed (#251)', 'closed (#242)', 'closed (#239)', 'closed (#272)', 'closed (#252)', 'closed (#246)', 'closed (#224)', 'closed (#270)', 'closed (#237)', 'closed (#231)', 'closed (#269)', 'closed (#264)', 'closed (#253)', 'closed (#238)', 'closed (#229)', 'closed (#216)', 'closed (#273)', 'closed (#233)', 'closed (#280)', 'closed (#235)', 'closed (#278)', 'closed (#267)', 'closed (#254)', 'closed (#204)', 'closed (#277)', 'closed (#241)', 'closed (#240)', 'closed (#262)', 'closed (#244)', 'closed (#236)', 'closed (#271)', 'closed (#266)', 'closed (#263)', 'closed (#258)', 'closed (#230)', 'closed (#268)', 'closed (#245)', 'closed (#274)', 'closed (#261)', 'closed (#243)', 'closed (#256)', 'closed (#255)', 'closed (#250)', 'closed (#249)', 'closed (#234)', 'closed (#232)']","[61957, 61997, 62039, 62107, 62155, 62199, 62270, 62317, 62402, 62431, 62475, 62511, 62547, 62595, 62624, 62653, 62691, 62720, 62769, 62828, 62916, 62942, 62976, 63053, 63101, 63173, 63231, 63278, 63310, 63342, 63376, 63417, 63469, 63519, 63556, 63593, 63644, 63689, 63735, 63774, 63810, 63847, 63875, 63905, 63943, 63978, 64007, 64043, 64092, 64140, 64362, 64679, 65178]","[61898, 61982, 62016, 62086, 62135, 62171, 62215, 62286, 62374, 62411, 62455, 62491, 62527, 62575, 62604, 62633, 62671, 62700, 62733, 62808, 62896, 62922, 62948, 62991, 63064, 63156, 63189, 63258, 63290, 63322, 63355, 63394, 63446, 63491, 63538, 63559, 63618, 63666, 63708, 63745, 63784, 63820, 63850, 63885, 63920, 63958, 63987, 64025, 64066, 64108, 64323, 64643, 65132]","[security] fix(memory): validate persistent memory types
fix(loop,providers): prevent assistant prefill errors + configurable …
feat: first-class glm/zhipu provider alias + model-name inference
test(market-data): cover the shared loader-resolution layer
[Bug] Robinhood oauth timeout
[Feature]  Add Layered Post-Backtest Attribution Guidance to System Prompt
feat(autopilot): add goal-hypothesis bridge for Research Autopilot Phase 1
test: cover assistant-prefill handoff paths
[security] fix(api): reject rebound loopback hosts
test(search): cover ddgs retry fallback behavior
feat: add scheduled research job data model and CRUD API
feat(loaders): add local data loader for CSV/Parquet/DuckDB files
[Bug] 无法适配 opus4.8，该模型不支持 prefill
feat(reports): add backtest report library
feat(data): global data layer — 8 new sources + 18 read-only data tools
[Bug] can support  glm zhipu coding plan?
[Bug]
test(tools): add coverage for chart pattern recognition
chore: finish proposal_id hardening + document MCP initTimeout
fix(loop,providers): prevent assistant prefill errors + configurable Kimi User-Agent
fix(run-card): write strict JSON for non-finite metrics
[Bug] Web: 切换页面停止运作 + 运行中点停止无效
Design: Backtest report library product shape
Add Taiwan market integration foundationFeature/taiwan market integration
ci: bump first-party actions to Node 24 (checkout/setup-python/setup-node v6)
[issue #279]  Feature/trade attribution lightweight
fix(agent): make Stop responsive mid-stream and between tools (#229 symptom 2)
feat: scheduled research job executor that fires jobs on their schedule
feat(autopilot): scaffold signal engine + auto-link backtest metrics (Phase 3)
[Feature] Strongly recommend enabling the scheduled feature in advance
[Bug] 无法使用kim code的api
feat(factors): add 4 canonical academic alphas
[security] fix(api): require explicit auth for local shutdown
fix(loaders): tolerate malformed RSSHub timeout env vars
fix(provider): parse DeepSeek DSML tool calls
Living Brain v10 — design → production handoff
fix(frontend): sync completed chat attempts
chore(release): 0.1.10 — version sync + wheel packaging + Docker weasyprint libs
fix(autopilot,loaders): repair zero-review runtime defects in #260 + #252
fix(live): extend Robinhood OAuth init timeout
[security] fix(mcp): contain swarm run identifiers
fix(baostock): support baostock-native code format (sh.601398)
test(tools): add coverage for trade journal analyzer + parsers
[security] fix(api): require auth for settings writes
feat(loaders): validate OHLC invariants at the loader boundary
[Bug]  叫它写个策略并回测，一直出错循环
[security] fix(api): require explicit opt-in for agent shell tools
[security] fix(live): contain mandate proposal identifiers
Copilot/add tavily source
fix: make harmonic backend optional
[Bug] vibe-trading-ai安装问题日志
fix(web): reconnect SSE when returning to a running session (#229 symptom 1)
fix(tools): make web_search resilient via multi-engine fallback (#231)"
2026-06-29,69,12.0,32.5,20.5,-18.75,63.25,True,high,0.2804878048780488,69,69,"['fix: align Robinhood MCP and env startup', 'perf(factors): optimize rolling operators and bench path', 'M001/S03/T01: Add paper API types and methods to api.ts', 'M001/S02/T04: Build async price scanner for limit/stop order evaluation', 'withdrawn', 'fix(ashare-mootdx): replace bare except with except Exception (closes #398)', '[Bug] Bare except: in mootdx fetcher swallows KeyboardInterrupt during A-share data pulls', 'feat(settings): expose FRED/iWenCai API keys and visualize Feature Flags in Settings UI', 'refactor(api): [Patch 4/9] extract settings routes to src/api/settings_routes.py', 'updated index.html', 'M001/S01/T03: Portfolio engine logic', '[Bug] `vibe-trading serve` crashes at startup on Windows (0xC0000005) — pandas 3.0.x Timestamp regression', 'docs: add July 3 README news', 'fix: add /new session reset command for all IM channels', 'M001/S03/T03: PaperDashboard shell with portfolio selector, summary tiles, and error banners', 'M001/S01/T02: Storage layer for paper portfolios', '[Bug] Verify Gemini thought_signature replay still works in AgentLoop dict history after #184', 'refactor(api) [Patch 2/9]: extract system routes to src/api/system_routes.py', 'fix(core): narrow backtest subprocess environment', 'fix(frontend): proxy /channels through Vite dev server', 'M001/S02/T06: Write comprehensive unit tests for all new order execution modules', 'refactor(api): extract upload routes', 'M001/S03/T02: PaperToggleBadge, i18n keys, and Runtime.tsx mode wiring', '[Feature]  Tiered acceleration for factor computation and backtest execution engine', 'feat(i18n): add ja/ko/ar locales, RTL layout, LanguageSwitcher, and i…', '[Feature] Route US (.US) `get_financial_statements` to a fresher source (Yahoo / SEC EDGAR)', '[Bug] Bug: `openai-codex` provider setup does not work with project-local `agent/.env`', 'Dev', 'API server default bind is 0.0.0.0; default to 127.0.0.1 and warn when binding all interfaces without API_AUTH_KEY', 'feat(live): add broker-agnostic PreTradeAdvisoryInterface (#317)', ""[Bug] In IM channels, such as Feishu's conversation window, how to reset the session? That is, new session"", 'fix: preserve Gemini thought_signature across AgentLoop dict-history replay', 'feat: read-only Trading 212 broker connector', 'Fix Windows baseline test compatibility', 'fix(deps): bump Pillow and langchain floors past disclosed CVEs', 'refactor(api): extract shared infrastructure + uploads routes into src/api/', 'fix(docker): bind frontend dev port to loopback for consistency with backend', 'perf(factors): tiered operator optimization — bottleneck + numpy stride + parallel bench', 'docker-compose frontend dev service binds all interfaces (5899) while backend is loopback-bound', '[Feature] Broker connector support for Trading 212', 'fix(i18n): fix zh-CN language switching and LanguageSwitcher display', '[Feature] Add WhatsApp messaging bridges for agent sessions', 'Request for VIBETRADER_API_TOKEN for MCP testing', 'M001/S02/T03: Build order execution engine with portfolio integration and persistence', 'fix(cli): dev pre-checks frontend deps to surface clear error', 'M001/S01/T04: API endpoints and CLI subcommand', 'feat: implement multi-channel Feishu Bot settings UI and WebSocket hot reload', '[Feature] Trade Journal -> strategy extraction -> backtest bridge (Phase 4c) - planning question', 'fix(security): block CGNAT/mesh ranges in SSRF guard; close QQ media redirect-to-internal', 'updates readme.md', 'M001/S03/T04: Position table, order form, and orders section with cancel/evaluate', 'M001/S02/T05: Add REST API endpoints and CLI subcommands for paper order management', 'M001/S01/T01: Data models for paper portfolio', 'docs: add IM channel README coverage', 'fix(api): default bind to 127.0.0.1 and warn on non-loopback without API_AUTH_KEY', 'feat(i18n): default UI language to Chinese (zh-CN)', '[Bug] 在 im 渠道，比如飞书的对话窗中，怎么重置会话？即 new seesion', 'M001/S01/T05: Tests for virtual portfolio engine', 'feat: wire IM channel runtime', 'Document and harden the trust boundary for executing LLM-generated backtest code (subprocess inherits full env + network)', 'feat(live): add InvinoveritasAdvisory /review provider (#317 follow-up to #328)', 'Fix pandas version constraint', 'Integration idea: broker-agnostic pre-execution governance gate (advisory /review before order placement)', 'fix(frontend): make channel settings robust against API failures and proxy channel requests', 'M001/S03/T05: ResetModal and comprehensive test suite', '[Bug] Robinhood MCP connector uses outdated tool names and cannot read account information against current Robinhood Agentic Trading MCP', 'M001/S02/T02: Build price fetching, slippage model, paper halt, and mandate gate infrastructure', 'M001/S02/T01: Extend paper domain models with FillEntry and enriched PaperOrderBrief', 'fix: harden alpha-library CSP by externalizing the inline theme script']","['closed (#391)', 'closed (#376)', 'closed (#359)', 'closed (#355)', 'closed (#400)', 'closed (#399)', 'closed (#398)', 'closed (#300)', 'closed (#382)', 'closed (#350)', 'closed (#346)', 'closed (#324)', 'closed (#392)', 'closed (#372)', 'closed (#361)', 'closed (#345)', 'closed (#318)', 'closed (#378)', 'closed (#374)', 'closed (#364)', 'closed (#357)', 'closed (#375)', 'closed (#360)', 'closed (#339)', 'closed (#327)', 'closed (#325)', 'closed (#380)', 'closed (#366)', 'closed (#333)', 'closed (#328)', 'closed (#371)', 'closed (#326)', 'closed (#321)', 'closed (#401)', 'closed (#390)', 'closed (#358)', 'closed (#351)', 'closed (#342)', 'closed (#334)', 'closed (#309)', 'closed (#367)', 'closed (#283)', 'closed (#368)', 'closed (#354)', 'closed (#349)', 'closed (#347)', 'closed (#303)', 'closed (#295)', 'closed (#389)', 'closed (#373)', 'closed (#362)', 'closed (#356)', 'closed (#344)', 'closed (#343)', 'closed (#338)', 'closed (#336)', 'closed (#370)', 'closed (#348)', 'closed (#341)', 'closed (#332)', 'closed (#330)', 'closed (#329)', 'closed (#317)', 'closed (#365)', 'closed (#363)', 'closed (#381)', 'closed (#353)', 'closed (#352)', 'closed (#335)']","[56773, 56808, 56834, 56852, 57063, 57092, 57136, 57164, 57665, 57694, 57721, 57847, 57989, 58024, 58191, 58263, 58306, 58338, 58366, 58383, 58413, 58461, 58505, 58535, 58560, 58580, 58600, 58616, 58632, 58698, 58729, 58749, 58769, 58789, 58805, 58825, 58848, 58910, 58944, 58980, 59000, 59020, 59040, 59064, 59095, 59138, 59173, 59254, 59293, 59339, 59369, 59389, 59424, 59442, 59593, 59631, 59717, 59750, 59790, 59817, 59835, 59935, 60043, 60078, 60439, 60880, 61030, 61328, 61808]","[56729, 56782, 56814, 56840, 57043, 57072, 57111, 57139, 57602, 57674, 57701, 57800, 57963, 57998, 58171, 58200, 58266, 58319, 58354, 58369, 58386, 58416, 58464, 58508, 58538, 58563, 58583, 58603, 58619, 58635, 58716, 58732, 58752, 58772, 58792, 58808, 58828, 58873, 58916, 58963, 58983, 59003, 59023, 59043, 59075, 59107, 59153, 59232, 59263, 59309, 59342, 59372, 59402, 59430, 59534, 59606, 59650, 59729, 59762, 59796, 59820, 59909, 60023, 60046, 60394, 60773, 60969, 61293, 61743]","fix: align Robinhood MCP and env startup
perf(factors): optimize rolling operators and bench path
M001/S03/T01: Add paper API types and methods to api.ts
M001/S02/T04: Build async price scanner for limit/stop order evaluation
withdrawn
fix(ashare-mootdx): replace bare except with except Exception (closes #398)
[Bug] Bare except: in mootdx fetcher swallows KeyboardInterrupt during A-share data pulls
feat(settings): expose FRED/iWenCai API keys and visualize Feature Flags in Settings UI
refactor(api): [Patch 4/9] extract settings routes to src/api/settings_routes.py
updated index.html
M001/S01/T03: Portfolio engine logic
[Bug] `vibe-trading serve` crashes at startup on Windows (0xC0000005) — pandas 3.0.x Timestamp regression
docs: add July 3 README news
fix: add /new session reset command for all IM channels
M001/S03/T03: PaperDashboard shell with portfolio selector, summary tiles, and error banners
M001/S01/T02: Storage layer for paper portfolios
[Bug] Verify Gemini thought_signature replay still works in AgentLoop dict history after #184
refactor(api) [Patch 2/9]: extract system routes to src/api/system_routes.py
fix(core): narrow backtest subprocess environment
fix(frontend): proxy /channels through Vite dev server
M001/S02/T06: Write comprehensive unit tests for all new order execution modules
refactor(api): extract upload routes
M001/S03/T02: PaperToggleBadge, i18n keys, and Runtime.tsx mode wiring
[Feature]  Tiered acceleration for factor computation and backtest execution engine
feat(i18n): add ja/ko/ar locales, RTL layout, LanguageSwitcher, and i…
[Feature] Route US (.US) `get_financial_statements` to a fresher source (Yahoo / SEC EDGAR)
[Bug] Bug: `openai-codex` provider setup does not work with project-local `agent/.env`
Dev
API server default bind is 0.0.0.0; default to 127.0.0.1 and warn when binding all interfaces without API_AUTH_KEY
feat(live): add broker-agnostic PreTradeAdvisoryInterface (#317)
[Bug] In IM channels, such as Feishu's conversation window, how to reset the session? That is, new session
fix: preserve Gemini thought_signature across AgentLoop dict-history replay
feat: read-only Trading 212 broker connector
Fix Windows baseline test compatibility
fix(deps): bump Pillow and langchain floors past disclosed CVEs
refactor(api): extract shared infrastructure + uploads routes into src/api/
fix(docker): bind frontend dev port to loopback for consistency with backend
perf(factors): tiered operator optimization — bottleneck + numpy stride + parallel bench
docker-compose frontend dev service binds all interfaces (5899) while backend is loopback-bound
[Feature] Broker connector support for Trading 212
fix(i18n): fix zh-CN language switching and LanguageSwitcher display
[Feature] Add WhatsApp messaging bridges for agent sessions
Request for VIBETRADER_API_TOKEN for MCP testing
M001/S02/T03: Build order execution engine with portfolio integration and persistence
fix(cli): dev pre-checks frontend deps to surface clear error
M001/S01/T04: API endpoints and CLI subcommand
feat: implement multi-channel Feishu Bot settings UI and WebSocket hot reload
[Feature] Trade Journal -> strategy extraction -> backtest bridge (Phase 4c) - planning question
fix(security): block CGNAT/mesh ranges in SSRF guard; close QQ media redirect-to-internal
updates readme.md
M001/S03/T04: Position table, order form, and orders section with cancel/evaluate
M001/S02/T05: Add REST API endpoints and CLI subcommands for paper order management
M001/S01/T01: Data models for paper portfolio
docs: add IM channel README coverage
fix(api): default bind to 127.0.0.1 and warn on non-loopback without API_AUTH_KEY
feat(i18n): default UI language to Chinese (zh-CN)
[Bug] 在 im 渠道，比如飞书的对话窗中，怎么重置会话？即 new seesion
M001/S01/T05: Tests for virtual portfolio engine
feat: wire IM channel runtime
Document and harden the trust boundary for executing LLM-generated backtest code (subprocess inherits full env + network)
feat(live): add InvinoveritasAdvisory /review provider (#317 follow-up to #328)
Fix pandas version constraint
Integration idea: broker-agnostic pre-execution governance gate (advisory /review before order placement)
fix(frontend): make channel settings robust against API failures and proxy channel requests
M001/S03/T05: ResetModal and comprehensive test suite
[Bug] Robinhood MCP connector uses outdated tool names and cannot read account information against current Robinhood Agentic Trading MCP
M001/S02/T02: Build price fetching, slippage model, paper halt, and mandate gate infrastructure
M001/S02/T01: Extend paper domain models with FillEntry and enriched PaperOrderBrief
fix: harden alpha-library CSP by externalizing the inline theme script"
