week_start,object_id
2026-06-08,64181
2026-06-08,64217
2026-06-08,64253
2026-06-08,64378
2026-06-08,64429
2026-06-08,64452
2026-06-08,64475
2026-06-08,64498
2026-06-08,64518
2026-06-08,64566
2026-06-08,64698
2026-06-08,64756
2026-06-08,64817
2026-06-08,64844
2026-06-08,64875
2026-06-08,64921
2026-06-08,64958
2026-06-08,64982
2026-06-08,65020
2026-06-08,65060
2026-06-08,65112
2026-06-08,65202
2026-06-08,65227
2026-06-08,65248
2026-06-08,65297
2026-06-08,65353
2026-06-08,65413
2026-06-08,65471
2026-06-08,65521
2026-06-08,65592
2026-06-08,65638
2026-06-08,65693
2026-06-08,65751
2026-06-08,65786
2026-06-08,65818
2026-06-08,65854
2026-06-08,65899
2026-06-08,65941
2026-06-08,66271
2026-06-08,66331
2026-06-08,67517
2026-06-08,67816
2026-06-08,68248
2026-06-15,61898
2026-06-15,61982
2026-06-15,62016
2026-06-15,62086
2026-06-15,62135
2026-06-15,62171
2026-06-15,62215
2026-06-15,62286
2026-06-15,62374
2026-06-15,62411
2026-06-15,62455
2026-06-15,62491
2026-06-15,62527
2026-06-15,62575
2026-06-15,62604
2026-06-15,62633
2026-06-15,62671
2026-06-15,62700
2026-06-15,62733
2026-06-15,62808
2026-06-15,62896
2026-06-15,62922
2026-06-15,62948
2026-06-15,62991
2026-06-15,63064
2026-06-15,63156
2026-06-15,63189
2026-06-15,63258
2026-06-15,63290
2026-06-15,63322
2026-06-15,63355
2026-06-15,63394
2026-06-15,63446
2026-06-15,63491
2026-06-15,63538
2026-06-15,63559
2026-06-15,63618
2026-06-15,63666
2026-06-15,63708
2026-06-15,63745
2026-06-15,63784
2026-06-15,63820
2026-06-15,63850
2026-06-15,63885
2026-06-15,63920
2026-06-15,63958
2026-06-15,63987
2026-06-15,64025
2026-06-15,64066
2026-06-15,64108
2026-06-15,64323
2026-06-15,64643
2026-06-15,65132
2026-06-29,56729
2026-06-29,56782
2026-06-29,56814
2026-06-29,56840
2026-06-29,57043
2026-06-29,57072
2026-06-29,57111
2026-06-29,57139
2026-06-29,57602
2026-06-29,57674
2026-06-29,57701
2026-06-29,57800
2026-06-29,57963
2026-06-29,57998
2026-06-29,58171
2026-06-29,58200
2026-06-29,58266
2026-06-29,58319
2026-06-29,58354
2026-06-29,58369
2026-06-29,58386
2026-06-29,58416
2026-06-29,58464
2026-06-29,58508
2026-06-29,58538
2026-06-29,58563
2026-06-29,58583
2026-06-29,58603
2026-06-29,58619
2026-06-29,58635
2026-06-29,58716
2026-06-29,58732
2026-06-29,58752
2026-06-29,58772
2026-06-29,58792
2026-06-29,58808
2026-06-29,58828
2026-06-29,58873
2026-06-29,58916
2026-06-29,58963
2026-06-29,58983
2026-06-29,59003
2026-06-29,59023
2026-06-29,59043
2026-06-29,59075
2026-06-29,59107
2026-06-29,59153
2026-06-29,59232
2026-06-29,59263
2026-06-29,59309
2026-06-29,59342
2026-06-29,59372
2026-06-29,59402
2026-06-29,59430
2026-06-29,59534
2026-06-29,59606
2026-06-29,59650
2026-06-29,59729
2026-06-29,59762
2026-06-29,59796
2026-06-29,59820
2026-06-29,59909
2026-06-29,60023
2026-06-29,60046
2026-06-29,60394
2026-06-29,60773
2026-06-29,60969
2026-06-29,61293
2026-06-29,61743
2026-07-06,50775
2026-07-06,50828
2026-07-06,50854
2026-07-06,50896
2026-07-06,50926
2026-07-06,50988
2026-07-06,51032
2026-07-06,51081
2026-07-06,51133
2026-07-06,51163
2026-07-06,51202
2026-07-06,51234
2026-07-06,51266
2026-07-06,51287
2026-07-06,51319
2026-07-06,51340
2026-07-06,51533
2026-07-06,51570
2026-07-06,51824
2026-07-06,51862
2026-07-06,51895
2026-07-06,51923
2026-07-06,51976
2026-07-06,52018
2026-07-06,52069
2026-07-06,52098
2026-07-06,52142
2026-07-06,52167
2026-07-06,54285
2026-07-06,54501
2026-07-06,54577
2026-07-06,54617
2026-07-06,54648
2026-07-06,54687
2026-07-06,54702
2026-07-06,54744
2026-07-06,54771
2026-07-06,54805
2026-07-06,54838
2026-07-06,54897
2026-07-06,55031
2026-07-06,55072
2026-07-06,55094
2026-07-06,55131
2026-07-06,55170
2026-07-06,55202
2026-07-06,55256
2026-07-06,55277
2026-07-06,55321
2026-07-06,55364
2026-07-06,55494
2026-07-06,55533
2026-07-06,55751
2026-07-06,55877
2026-07-06,55995
2026-07-06,56040
2026-07-06,56150
2026-07-06,56252
2026-07-06,56353
2026-07-06,56415
2026-07-06,56446
2026-07-06,56548
2026-07-06,56583
2026-07-06,56648
2026-07-06,56680
2026-07-06,56702
2026-07-06,56855
2026-07-06,56900
2026-07-06,56935
2026-07-06,56960
2026-07-06,57005
2026-07-06,57180
2026-07-06,57300
2026-07-06,57397
2026-07-06,57474
2026-07-06,57540
2026-07-06,57728
2026-07-06,59190
2026-07-06,59462
2026-07-06,59838
2026-07-06,60679
2026-07-13,30582
2026-07-13,30635
2026-07-13,30694
2026-07-13,30730
2026-07-13,31044
2026-07-13,31278
2026-07-13,31326
2026-07-13,31382
2026-07-13,31426
2026-07-13,31462
2026-07-13,31498
2026-07-13,31534
2026-07-13,31578
2026-07-13,31619
2026-07-13,31752
2026-07-13,31797
2026-07-13,31826
2026-07-13,32111
2026-07-13,34270
2026-07-13,34311
2026-07-13,34347
2026-07-13,34434
2026-07-13,34473
2026-07-13,34509
2026-07-13,34545
2026-07-13,34581
2026-07-13,34606
2026-07-13,34621
2026-07-13,34666
2026-07-13,34681
2026-07-13,34696
2026-07-13,34711
2026-07-13,38812
2026-07-13,38842
2026-07-13,38878
2026-07-13,38914
2026-07-13,38950
2026-07-13,38986
2026-07-13,39022
2026-07-13,39037
2026-07-13,39052
2026-07-13,39067
2026-07-13,39085
2026-07-13,43205
2026-07-13,43241
2026-07-13,43277
2026-07-13,43319
2026-07-13,43361
2026-07-13,43397
2026-07-13,43433
2026-07-13,43493
2026-07-13,43511
2026-07-13,43526
2026-07-13,43541
2026-07-13,43562
2026-07-13,43577
2026-07-13,43592
2026-07-13,43607
2026-07-13,43683
2026-07-13,43738
2026-07-13,43810
2026-07-13,43911
2026-07-13,44022
2026-07-13,44076
2026-07-13,44119
2026-07-13,44138
2026-07-13,44174
2026-07-13,44189
2026-07-13,44225
2026-07-13,44240
2026-07-13,44276
2026-07-13,44291
2026-07-13,44327
2026-07-13,44345
2026-07-13,44381
2026-07-13,44396
2026-07-13,44432
2026-07-13,44447
2026-07-13,44483
2026-07-13,44498
2026-07-13,44559
2026-07-13,44595
2026-07-13,44610
2026-07-13,44671
2026-07-13,44732
2026-07-13,44768
