seed,discovery_method,fitness,precision,f_score,generalization,size,cfc,simplicity,status,error
5,heuristics_dep_0.8,0.8637347873932305,0.3624107850911975,0.5105866863352958,0.522091981528331,568.0,36.0,0.44742268041237115,ok,
5,heuristics_dep_0.9,0.8609661472832828,0.37483347462758876,0.5222835916131983,0.5191102697952577,568.0,36.0,0.44742268041237115,ok,
5,inductive_IMf_noise_0.3,0.9101300414057479,0.35446872971218346,0.5102213397926936,0.7294721506450506,278.0,4.0,0.6421052631578946,ok,
5,inductive_IMf_noise_0.4,0.9317227430479496,0.15187495569575393,0.261176911846881,0.7382766982367398,271.0,5.0,0.612565445026178,ok,
5,inductive_IMf_noise_0.5,0.8890395438664822,0.18411323544945601,0.3050524585476151,0.7388318611308301,233.0,5.0,0.6196319018404908,ok,
5,inductive_IMf_noise_0.6,0.9120983115691172,0.18284949267192785,0.30462952277973665,0.7496940577044839,233.0,6.0,0.6196319018404908,ok,
6,alpha_classic,0.5866164888579763,0.14253379440427538,0.22934277318786403,0.7322243673851296,79.0,9.0,1.0,ok,
6,inductive_IM,1.0,0.12224280181848801,0.21785446361590405,0.7889023103568052,284.0,6.0,0.5769230769230769,ok,
6,heuristics_dep_0.6,0.8456090090558046,0.4223918575063613,0.5633724226507594,0.46647672892267933,625.0,44.0,0.45283018867924524,ok,
6,heuristics_dep_0.7,0.8415665647878314,0.42985196251527913,0.5690479282673674,0.4702675148592482,625.0,44.0,0.45283018867924524,ok,
6,heuristics_dep_0.8,0.8412609717438698,0.4297935904399782,0.5689269120305865,0.48084999998084543,625.0,44.0,0.45283018867924524,ok,
6,heuristics_dep_0.9,0.8419299305213739,0.4297935904399782,0.5690798066927625,0.4737182711286133,625.0,44.0,0.45283018867924524,ok,
6,inductive_IMf_noise_0.3,0.9468383735137929,0.26681198030192943,0.41631071200829783,0.8171540869200515,237.0,4.0,0.6242424242424242,ok,
6,inductive_IMf_noise_0.4,0.9111686672820672,0.23344312846029858,0.3716649872673573,0.7854031998008668,221.0,3.0,0.642384105960265,ok,
6,inductive_IMf_noise_0.5,0.9303123696254414,0.24721402325161135,0.3906260873081912,0.7467559561671754,180.0,2.0,0.6190476190476191,ok,
6,inductive_IMf_noise_0.6,0.8561732521233482,0.2958412098298677,0.43973637327901877,0.7109135868011589,255.0,5.0,0.6608187134502924,ok,
7,alpha_classic,0.6272486053398425,0.17477312789710775,0.2733746385696874,0.6536254751118498,128.0,24.0,0.49514563106796117,ok,
7,inductive_IM,1.0,0.1090358169528397,0.19663173233200695,0.7819536895416466,336.0,10.0,0.6000000000000001,ok,
7,heuristics_dep_0.6,0.8425565849077983,0.5399846212995002,0.6581613573355146,0.4844006381945385,553.0,37.0,0.45610278372591007,ok,
7,heuristics_dep_0.7,0.8540076595164623,0.5398808379780895,0.6615484261304865,0.4869216641834735,553.0,37.0,0.45610278372591007,ok,
7,heuristics_dep_0.8,0.8428508836564659,0.5377990430622009,0.6566246662568259,0.48377932690941383,553.0,37.0,0.45610278372591007,ok,
7,heuristics_dep_0.9,0.8536383791804496,0.5398808379780895,0.6614376002964979,0.4844302279239092,553.0,37.0,0.45610278372591007,ok,
7,inductive_IMf_noise_0.3,0.9392734319120529,0.47598479612992395,0.6317997156143748,0.7249022021259206,245.0,2.0,0.6687116564417177,ok,
7,inductive_IMf_noise_0.4,0.9278338145952639,0.24558404558404556,0.3883717634622722,0.7615312205010745,281.0,6.0,0.6373056994818652,ok,
7,inductive_IMf_noise_0.5,0.881903335012683,0.18784530386740328,0.3097202350648724,0.6909198459711619,280.0,4.0,0.6595744680851063,ok,
7,inductive_IMf_noise_0.6,0.9152270377635112,0.17286065717800037,0.29079778762387204,0.7497260765429231,245.0,6.0,0.6331360946745562,ok,
