week_start,object_id
2025-06-09,89686
2025-06-09,89744
2025-06-09,89824
2025-06-09,89920
2025-06-09,89999
2025-06-09,90039
2025-06-09,90065
2025-06-09,90216
2025-06-09,90251
2025-06-09,90325
2025-06-16,88873
2025-06-16,88939
2025-06-16,88987
2025-06-16,89155
2025-06-16,89322
2025-06-16,90564
2025-06-16,90653
2025-06-16,90731
2025-06-16,90875
2025-06-16,91015
2025-06-16,91180
2025-06-16,91346
2025-06-23,88014
2025-06-23,88041
2025-06-23,88117
2025-06-23,88218
2025-06-23,88315
2025-06-23,88375
2025-06-23,88443
2025-06-23,88490
2025-06-23,88597
2025-06-23,88808
2025-06-23,88861
2025-06-23,89536
2026-03-09,70042
2026-03-09,70329
2026-03-09,72476
2026-03-09,72621
2026-03-09,73244
2026-03-09,74239
2026-03-09,74565
2026-03-09,75480
2026-03-09,75939
2026-03-09,76107
2026-03-09,76597
2026-03-09,78186
2026-03-09,78251
2026-03-09,79775
2026-03-09,81011
2026-03-09,81240
2026-03-09,82213
2026-03-09,82545
2026-03-09,82584
2026-03-09,82935
2026-03-09,83973
2026-03-09,84126
2026-03-09,84547
2026-03-09,84826
2026-03-09,85467
2026-03-09,85642
2026-03-09,85712
2026-03-09,86609
2026-03-09,89475
2026-03-16,66335
2026-03-16,66464
2026-03-16,66509
2026-03-16,66649
2026-03-16,66730
2026-03-16,66831
2026-03-16,66854
2026-03-16,66891
2026-03-16,66961
2026-03-16,67172
2026-03-16,68144
2026-03-16,68161
2026-03-16,68223
2026-03-16,68257
2026-03-16,68422
2026-03-16,68754
2026-03-16,68804
2026-03-16,69145
2026-03-16,69351
2026-03-16,69490
2026-03-16,69617
2026-03-16,69663
2026-03-16,69709
2026-03-16,69788
2026-03-16,69881
2026-03-16,69924
2026-03-16,69991
2026-03-16,73671
2026-03-16,75535
2026-03-16,76004
2026-03-16,79330
2026-03-16,80231
2026-03-23,61893
2026-03-23,62079
2026-03-23,62121
2026-03-23,62189
2026-03-23,62213
2026-03-23,62305
2026-03-23,64321
2026-03-23,64415
2026-03-23,64535
2026-03-23,64579
2026-03-23,64794
2026-03-23,64864
2026-03-23,65134
2026-03-23,65215
2026-03-23,65295
2026-03-23,65367
2026-03-23,65630
2026-03-23,66294
2026-03-23,66383
2026-03-23,67268
2026-03-23,67395
2026-03-23,69844
2026-03-23,72418
2026-03-23,72497
2026-03-23,73480
2026-03-23,73728
2026-03-23,74064
2026-03-23,83023
2026-03-23,83757
2026-03-23,84794
2026-03-23,85017
2026-03-23,85503
2026-03-23,89394
2026-03-30,60598
2026-03-30,60654
2026-03-30,60690
2026-03-30,60707
2026-03-30,60795
2026-03-30,60894
2026-03-30,61000
2026-03-30,61087
2026-03-30,61150
2026-03-30,61190
2026-03-30,61230
2026-03-30,61344
2026-03-30,61378
2026-03-30,61416
2026-03-30,61495
2026-03-30,61537
2026-03-30,61603
2026-03-30,61786
2026-03-30,61824
2026-03-30,62151
2026-03-30,65062
2026-03-30,65580
2026-03-30,65977
2026-03-30,68529
2026-03-30,69424
2026-03-30,70151
2026-03-30,72368
2026-03-30,72571
2026-03-30,73698
2026-03-30,73823
2026-03-30,74175
2026-03-30,74311
2026-03-30,79902
2026-03-30,82084
2026-04-06,57700
2026-04-06,57754
2026-04-06,59896
2026-04-06,59932
2026-04-06,59978
2026-04-06,60043
2026-04-06,60274
2026-04-06,68675
2026-04-13,52689
2026-04-13,53207
2026-04-13,55608
2026-04-13,55717
2026-04-13,55795
2026-04-13,57822
2026-04-13,57924
2026-04-13,57943
2026-04-13,58032
2026-04-13,60169
2026-04-13,60193
2026-04-13,60930
2026-04-13,64881
2026-04-13,73320
2026-04-13,73504
2026-04-13,74479
2026-04-13,74506
2026-04-20,50734
2026-04-20,50755
2026-04-20,50785
2026-04-20,50831
2026-04-20,50961
2026-04-20,51404
2026-04-20,51812
2026-04-20,51836
2026-04-20,51909
2026-04-20,51983
2026-04-20,52023
2026-04-20,52137
2026-04-20,52217
2026-04-20,52313
2026-04-20,52398
2026-04-20,52477
2026-04-20,52536
2026-04-20,52585
2026-04-20,52631
2026-04-20,52719
2026-04-20,52861
2026-04-20,52933
2026-04-20,55250
2026-04-20,55284
2026-04-20,55342
2026-04-20,55399
2026-04-20,55503
2026-04-20,57890
2026-04-20,58011
2026-04-20,59872
2026-04-20,64504
2026-04-20,64956
2026-04-20,65528
2026-04-20,66004
2026-04-20,66066
2026-04-20,66155
2026-04-20,74022
2026-04-20,74835
2026-04-20,75391
2026-04-20,75447
2026-04-20,75558
2026-04-20,75905
2026-04-20,76656
2026-04-20,76776
2026-04-20,78143
2026-04-20,78594
2026-04-20,78665
2026-04-20,84080
2026-04-20,84103
2026-04-27,46726
2026-04-27,46862
2026-04-27,46891
