issue_id,category,commit_count
23360,tech_debt,1
23415,tech_debt,1
2346,bug_fixes,2
2346,feature_work,2
2346,tech_debt,1
23470,tech_debt,1
23528,tech_debt,1
23589,tech_debt,1
23652,bug_fixes,2
23652,tech_debt,3
23784,tech_debt,1
23848,tech_debt,2
23958,docs,1
24023,docs,1
24085,docs,1
24171,docs,1
24226,tech_debt,1
24278,tech_debt,2
24356,bug_fixes,1
24440,tech_debt,1
24504,tech_debt,2
24639,bug_fixes,1
24697,tech_debt,1
24758,docs,1
24816,tech_debt,5
2483,tech_debt,1
24915,other,1
24915,tech_debt,2
25106,tech_debt,1
25168,tech_debt,1
252,tech_debt,1
2543,tech_debt,1
26723,tech_debt,1
26797,tech_debt,1
26889,tech_debt,1
26978,tech_debt,1
27,docs,1
27051,tech_debt,1
27127,tech_debt,1
27294,feature_work,1
27394,docs,1
27452,docs,1
27452,feature_work,1
27452,other,1
27452,tech_debt,2
27547,docs,1
27547,tech_debt,1
27711,bug_fixes,1
27772,bug_fixes,2
27872,tech_debt,1
27924,docs,1
28061,docs,1
28122,docs,1
2817,tech_debt,1
28180,tech_debt,1
28278,docs,2
28660,tech_debt,4
2880,tech_debt,1
2938,tech_debt,1
29484,tech_debt,3
29643,tech_debt,1
29765,tech_debt,1
29905,tech_debt,1
29991,tech_debt,1
3082,bug_fixes,2
30858,docs,1
30919,docs,1
30981,docs,1
31052,docs,1
31113,docs,1
31178,tech_debt,3
31227,tech_debt,3
3197,tech_debt,1
32255,docs,2
32353,tech_debt,1
32415,tech_debt,2
32465,tech_debt,1
3256,tech_debt,1
32685,docs,1
327,docs,7
32950,tech_debt,1
33025,docs,1
33092,bug_fixes,1
33173,tech_debt,2
3321,tech_debt,1
33274,tech_debt,1
33343,tech_debt,2
33529,docs,1
3376,tech_debt,4
34161,tech_debt,1
34222,tech_debt,1
34287,tech_debt,1
34363,tech_debt,2
34432,tech_debt,2
34513,tech_debt,2
34738,tech_debt,1
34805,tech_debt,2
3481,tech_debt,1
34901,tech_debt,1
35311,tech_debt,1
35419,docs,1
35468,feature_work,1
35591,tech_debt,1
3563,tech_debt,1
35817,docs,1
35889,tech_debt,4
3615,tech_debt,1
36451,docs,2
36610,other,1
3667,tech_debt,1
36672,docs,1
36672,feature_work,1
36672,tech_debt,2
36753,other,2
36887,bug_fixes,1
36950,tech_debt,1
37007,tech_debt,1
37063,bug_fixes,2
37063,tech_debt,1
37153,bug_fixes,2
37153,other,1
37153,tech_debt,1
37219,bug_fixes,2
37219,other,1
37219,tech_debt,1
37284,bug_fixes,2
37284,other,1
37284,tech_debt,1
37734,bug_fixes,1
37734,feature_work,1
37805,docs,1
37805,feature_work,2
3798,tech_debt,1
38071,tech_debt,1
38144,other,1
38380,tech_debt,1
38436,bug_fixes,1
38486,bug_fixes,1
38577,docs,1
38627,bug_fixes,1
38720,tech_debt,1
38785,docs,1
38941,bug_fixes,1
39433,tech_debt,1
39484,docs,1
39484,other,1
39484,tech_debt,5
39590,docs,1
39590,tech_debt,1
39658,tech_debt,1
39709,tech_debt,1
39760,tech_debt,2
39836,tech_debt,1
39887,tech_debt,1
39938,tech_debt,1
39989,tech_debt,1
40046,tech_debt,1
40097,tech_debt,1
40148,tech_debt,1
40199,tech_debt,1
40247,tech_debt,1
40298,bug_fixes,5
40298,feature_work,4
40451,feature_work,1
40451,other,1
40567,bug_fixes,5
40567,feature_work,4
40669,tech_debt,1
40720,tech_debt,1
40771,tech_debt,1
40822,tech_debt,1
40873,tech_debt,1
40924,tech_debt,1
40975,tech_debt,1
41026,tech_debt,1
41077,tech_debt,1
41128,tech_debt,1
41179,tech_debt,1
41230,tech_debt,1
41281,tech_debt,1
41332,tech_debt,1
41383,tech_debt,1
41434,tech_debt,1
41485,tech_debt,1
41536,tech_debt,1
41587,tech_debt,1
41638,tech_debt,1
41689,tech_debt,1
41740,bug_fixes,2
41859,tech_debt,1
41940,tech_debt,1
42311,tech_debt,2
42391,tech_debt,1
42512,tech_debt,1
42563,tech_debt,1
42614,tech_debt,1
42685,tech_debt,1
42756,tech_debt,1
42807,tech_debt,1
42858,other,1
42858,tech_debt,1
42913,tech_debt,1
42990,tech_debt,1
43041,tech_debt,1
43092,tech_debt,1
43143,tech_debt,1
43194,tech_debt,1
43951,tech_debt,1
440,tech_debt,2
44002,tech_debt,1
44053,tech_debt,1
44104,tech_debt,1
44155,tech_debt,1
44206,docs,2
44284,tech_debt,1
44335,tech_debt,1
44386,feature_work,1
44500,tech_debt,1
44670,docs,1
44723,docs,1
44775,tech_debt,1
44826,tech_debt,1
44877,tech_debt,1
44928,tech_debt,1
44979,tech_debt,1
45030,tech_debt,1
45081,tech_debt,1
45132,tech_debt,1
45183,docs,3
45183,other,1
45264,tech_debt,1
45315,tech_debt,1
45366,tech_debt,1
45417,tech_debt,1
45468,tech_debt,1
45519,tech_debt,1
45570,tech_debt,1
45621,tech_debt,1
45844,tech_debt,1
45894,tech_debt,1
45955,tech_debt,1
46016,tech_debt,1
46077,tech_debt,1
46128,tech_debt,1
46179,tech_debt,1
46230,tech_debt,1
46281,tech_debt,1
46332,tech_debt,1
46383,tech_debt,1
46434,tech_debt,1
46485,bug_fixes,2
46485,docs,1
46485,feature_work,2
46485,tech_debt,2
46600,tech_debt,1
46679,feature_work,1
46823,tech_debt,1
46874,docs,2
46941,tech_debt,1
46992,tech_debt,1
47043,tech_debt,1
47094,tech_debt,1
47145,tech_debt,1
47196,bug_fixes,2
47196,tech_debt,1
47305,tech_debt,1
47356,bug_fixes,2
47356,docs,1
47356,feature_work,1
47356,tech_debt,1
47617,tech_debt,1
47668,tech_debt,1
47860,tech_debt,1
47911,tech_debt,1
47962,tech_debt,1
48013,tech_debt,1
48064,tech_debt,1
48254,tech_debt,1
48305,tech_debt,1
48356,tech_debt,1
48407,tech_debt,1
48458,tech_debt,1
48509,tech_debt,1
48560,tech_debt,1
48611,tech_debt,1
48662,tech_debt,1
48737,tech_debt,1
