issue_id,cm_total,cm_breaking_count,cm_feat_count,cm_fix_count,cm_chore_count,cm_docs_count,cm_style_count,cm_refactor_count,cm_test_count,cm_build_count,cm_ci_count,cm_perf_count,cm_revert_count,cm_bump_count,cm_wip_count,cm_other_count,cat_feature_work_count,cat_bug_fixes_count,cat_tech_debt_count,cat_docs_count,cat_other_count,cat_feature_work_ratio,cat_bug_fixes_ratio,cat_tech_debt_ratio,cat_docs_ratio,cat_other_ratio,dominant_category,dominant_type,top_scopes
84135,5,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,3,0,0,0.2,0.2,0.6,0.0,0.0,tech_debt,test,"['commit', 'allow_empty']"
85466,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0.5,0.5,0.0,0.0,bug_fixes,fix,"['bump', 'pre-commit']"
87092,8,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,2,6,0,0,0.0,0.25,0.75,0.0,0.0,tech_debt,test,"['git', 'changelog', 'bump']"
87738,27,0,2,2,0,1,0,0,1,0,0,0,0,0,0,21,2,2,1,1,21,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.7777777777777778,other,other,"['bump', 'test']"
88868,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,feature_work,feat,['bump']
90459,6,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,4,0,1,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,tech_debt,style,[]
109563,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,feature_work,feat,"['find_increment', 'defaults']"
110313,26,0,8,5,0,2,3,7,1,0,0,0,0,0,0,0,8,5,11,2,0,0.3076923076923077,0.19230769230769232,0.4230769230769231,0.07692307692307693,0.0,tech_debt,feat,"['commands/changelog', 'cli', 'templates']"
110537,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,tech_debt,ci,"['pyproject.toml', 'defaults', 'commands/init']"
111538,11,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,1,10,0,0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,tech_debt,refactor,"['cli', 'tests/commands', 'test/commands/other']"
112167,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,feature_work,refactor,"['pre-commit-hooks', 'check']"
112605,16,0,5,5,0,1,3,1,1,0,0,0,0,0,0,0,5,5,5,1,0,0.3125,0.3125,0.3125,0.0625,0.0,feature_work,feat,"['commands/init', 'all', 'git']"
113800,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,[]
114902,6,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,2,1,1,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,tech_debt,test,"['commands/commit', 'customization', 'cz/conventional_commit']"
115003,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0.5,0.0,0.5,0.0,0.0,feature_work,feat,"['commands/commit', 'git']"
115081,7,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1,0,2,4,0,1,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,tech_debt,refactor,"['cli', 'command/version', 'command']"
115965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,chore,['deps-dev']
116396,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,feature_work,feat,[]
65741,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
66413,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,feature_work,feat,[]
67355,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
69701,5,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,2,1,0,0.2,0.2,0.4,0.2,0.0,tech_debt,refactor,[]
70345,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
70530,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
71707,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
72138,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,feature_work,feat,[]
72525,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,tech_debt,style,['commands/changelog']
73165,8,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,3,1,4,0,0.0,0.375,0.125,0.5,0.0,docs,docs,"['config', 'init']"
73933,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['dependabot']
74169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,other,other,[]
75085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,other,other,[]
75240,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,tech_debt,feat,"['changelog', 'scripts']"
76783,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['poetry']
78738,6,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,feature_work,feat,"['providers', 'deps']"
80450,5,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0.0,0.2,0.8,0.0,0.0,tech_debt,build,"['dev', 'dependabot', 'poetry']"
80764,15,0,4,2,0,3,0,2,4,0,0,0,0,0,0,0,4,2,6,3,0,0.26666666666666666,0.13333333333333333,0.4,0.2,0.0,tech_debt,feat,"['git', 'commands-bump', 'utils']"
81240,10,0,2,4,0,1,1,1,1,0,0,0,0,0,0,0,2,4,3,1,0,0.2,0.4,0.3,0.1,0.0,bug_fixes,fix,"['unicode', 'defaults.py', 'changelog.py']"
84581,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,"['poetry', 'scripts']"
86184,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,chore,[]
86298,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,feature_work,feat,[]
86393,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['tool']
87307,4,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,0,0,0.25,0.0,0.75,0.0,0.0,tech_debt,refactor,['changelog']
89982,5,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0.2,0.2,0.2,0.4,0.0,docs,docs,[]
91052,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['conftest.py']
91574,13,0,0,1,0,3,4,4,1,0,0,0,0,0,0,0,0,1,9,3,0,0.0,0.07692307692307693,0.6923076923076923,0.23076923076923078,0.0,tech_debt,style,"['mypy', 'customization', 'defaults']"
91764,4,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,"['github-actions', 'poetry']"
92684,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,[]
94198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,other,other,[]
94620,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,bug_fixes,fix,['commands.init.py']
98448,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['readme']
99702,8,0,2,1,0,2,0,0,3,0,0,0,0,0,0,0,2,1,3,2,0,0.25,0.125,0.375,0.25,0.0,tech_debt,test,"['json_config', 'commitizen/config/json_config', 'test_cs_customize']"
99989,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,[]
100129,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,feature_work,test,"['tests/test_cli', 'commitizen/cli', 'docs/readme']"
102817,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['bump']
105584,5,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.8,0.2,0.0,tech_debt,ci,"['pre-commit', 'contributing']"
107642,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['docs']
109156,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.5,0.5,0.0,0.0,bug_fixes,test,"['conf', 'config']"
109358,17,0,0,1,0,0,4,8,1,0,3,0,0,0,0,0,0,1,16,0,0,0.0,0.058823529411764705,0.9411764705882353,0.0,0.0,tech_debt,refactor,"['cz/customize', 'scripts/test', 'mypy']"
110240,6,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,5,0,0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,tech_debt,refactor,"['cz/connventional_commit', 'commands/check', 'scripts/test']"
112209,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
112242,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['cli']
113397,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
114086,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,other,other,[]
115874,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,chore,['deps-dev']
116298,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,feature_work,feat,['bump']
814,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
1987,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['provider']
2346,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0.4,0.4,0.2,0.0,0.0,feature_work,feat,['config']
2595,8,0,0,2,0,0,0,1,4,0,0,0,0,0,0,1,0,2,5,0,1,0.0,0.25,0.625,0.0,0.125,tech_debt,test,['bump']
5232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['changelog']
6261,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['changelog']
7621,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0.0,0.0,0.0,0.75,0.25,docs,docs,['config/configuration_file.md']
8734,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,"['uv', 'poe']"
9308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['contributing']
12643,15,0,2,2,0,1,2,4,2,1,1,0,0,0,0,0,2,2,10,1,0,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.06666666666666667,0.0,tech_debt,refactor,"['bump', 'git', 'changelog']"
14189,10,0,0,1,0,1,1,5,0,1,1,0,0,0,0,0,0,1,8,1,0,0.0,0.1,0.8,0.1,0.0,tech_debt,refactor,"['bump', 'cli', 'changelog']"
16141,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['bump']
16281,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['bump']
17147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,[]
18131,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['changelog']
18263,6,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,4,0,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,tech_debt,refactor,"['basecommitizen', 'init', 'utils']"
20071,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,[]
23136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['git']
23470,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['process_commit_message']
23652,5,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0.0,0.4,0.6,0.0,0.0,tech_debt,fix,"['changelog', 'pyproject.toml', 'init']"
23848,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['init']
24816,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,"['init', 'projectinfo']"
28660,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,style,"['ruff', 'deps-dev']"
29256,14,0,0,1,0,0,6,4,0,2,0,1,0,0,0,0,0,1,13,0,0,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,tech_debt,style,"['tags', 'ruff,mypy', 'baseconfig']"
30064,26,0,0,2,0,1,0,14,4,5,0,0,0,0,0,0,0,2,23,1,0,0.0,0.07692307692307693,0.8846153846153846,0.038461538461538464,0.0,tech_debt,refactor,"['git', 'bump', 'commit']"
33988,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,feature_work,feat,['bump_rule']
13965,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.5,0.5,0.0,0.0,bug_fixes,fix,['version']
14986,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,feature_work,feat,['bump']
15564,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['bump']
17393,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.5,0.0,0.5,tech_debt,refactor,['commit']
18566,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,[]
18679,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,"['basecommitizen', 'baseformat']"
20184,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0.2,0.2,0.4,0.2,0.0,tech_debt,docs,"['config', 'dependencies']"
22956,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['changelog']
23014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['changelog']
26426,31,0,0,2,0,1,12,12,0,2,1,1,0,0,0,0,0,2,28,1,0,0.0,0.06451612903225806,0.9032258064516129,0.03225806451612903,0.0,tech_debt,style,"['bump', 'check', 'changelog']"
29484,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,"['jira', 'conventional_commits']"
29643,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,[]
30981,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['commit']
31227,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['changelog']
33092,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,bug_fixes,fix,['defaults']
34222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,['bump']
36515,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0.25,0.0,0.5,0.25,0.0,tech_debt,refactor,"['providers', 'tests']"
36950,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['github-actions']
37219,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0.0,0.5,0.25,0.0,0.25,bug_fixes,fix,"['changelog.py', 'test_changelog_command.py']"
37360,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0.0,0.5,0.25,0.0,0.25,bug_fixes,fix,"['test_changelog_command.py', 'test_changelog.py', 'changelog.py']"
37805,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,feature_work,feat,"['customization', 'git', 'changelog']"
40451,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,feature_work,other,[]
40924,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
41332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
42858,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.5,0.0,0.5,tech_debt,ci,['github-actions']
43143,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
43194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
44979,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
45519,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
45844,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['check']
47356,5,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0.2,0.4,0.2,0.2,0.0,bug_fixes,fix,"['commit', 'conftest', 'gettings_started']"
49509,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['github-actions']
49747,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
50117,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
51890,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,"['docpublish', 'workflow']"
54627,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
54729,6,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,2,2,1,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,bug_fixes,fix,['commands/commit']
55615,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
55993,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,refactor,"['defaults', 'mypy', 'check']"
56142,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,"['github-actions', 'scripts']"
56556,5,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,3,1,0,0.2,0.0,0.6,0.2,0.0,tech_debt,test,"['test_conf.py', 'readme', 'cli']"
57739,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
58816,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,feature_work,feat,['changelog']
59008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
59375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,feature_work,feat,['changelog']
60179,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
61453,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
63049,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['bump']
63812,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,"['poetry', 'script']"
65869,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
66982,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps-dev']
68356,5,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2,0,0,0.2,0.4,0.4,0.0,0.0,bug_fixes,fix,"['commands', 'commitizen', 'tests']"
69049,8,0,4,1,1,0,1,0,0,0,0,0,0,0,0,1,4,1,2,0,1,0.5,0.125,0.25,0.0,0.125,feature_work,feat,"['template', 'formats', 'filename']"
71241,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,bug_fixes,docs,[]
71974,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['deps']
73268,7,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,tech_debt,test,"['bump', 'changelog']"
74642,4,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,"['pre-commit', 'docspublish']"
75052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,other,other,[]
75118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,other,other,[]
75516,4,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0.0,0.25,0.75,0.0,0.0,tech_debt,fix,['poetry']
76533,8,0,1,1,0,1,0,3,2,0,0,0,0,0,0,0,1,1,5,1,0,0.125,0.125,0.625,0.125,0.0,tech_debt,refactor,"['bump', 'changelog']"
77510,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,style,[]
77641,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,['poetry']
77840,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,docs,docs,[]
78454,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,ci,['github-actions']
80244,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,test,['git']
80412,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,tech_debt,build,"['dependabot', 'poetry']"
81723,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,docs,docs,['config.md']
