log_name,discovery_method,n_cases,avg_cycle_time_days,avg_trace_length,generalization,fitness,precision,f_score,size,cfc,simplicity,status,error
normal_tech_debt,inductive_IMf_noise_0.2,500,16.204663796296295,11.984,0.8737342980665037,0.9425690371201381,0.3751028005020993,0.5366439129917763,173.0,5.0,0.6695652173913044,ok,
whole,inductive_IMf_noise_0.2,1580,78.84267651928036,12.942405063291138,0.8717334810237208,0.9582048064173376,0.449842126828798,0.6122535803016491,341.0,6.0,0.6340425531914894,ok,
anomaly_bug_fixes,split_miner_eps_0.2_eta_0.5,23,46.44838214573269,11.73913043478261,0.5548019185882508,0.9081818848312548,0.519774011299435,0.6611539509691128,169.0,1.0,0.6379310344827587,ok,
anomaly_docs,split_miner_eps_0.2_eta_0.5,33,21.724242073512904,13.909090909090908,0.6245796513805454,0.9167657550535078,0.6848484848484848,0.7840160541377201,148.0,0.0,0.673469387755102,ok,
anomaly_feature_work,split_miner_eps_0.2_eta_0.5,14,105.84598792989416,12.0,0.4743305738419026,0.89419795221843,0.6229508196721312,0.7343265968431922,143.0,0.0,0.6494845360824743,ok,
anomaly_other,split_miner_eps_0.2_eta_0.5,204,215.14843523057368,12.137254901960784,0.7602740622534989,0.861425712147061,0.4879038551584205,0.6229655616728758,316.0,27.0,0.49606299212598426,ok,
anomaly_tech_debt,split_miner_eps_0.2_eta_0.5,101,14.690126054272092,14.504950495049505,0.7434143828348253,0.9093922651933701,0.6177184466019418,0.7357009194790642,201.0,0.0,0.6170212765957447,ok,
normal_bug_fixes,split_miner_eps_0.2_eta_0.5,90,45.04569328703704,14.233333333333333,0.6687473843200651,0.81628310566854,0.36012285641156894,0.49976319931952784,335.0,28.0,0.4642857142857143,ok,
normal_docs,split_miner_eps_0.2_eta_0.5,107,10.12987452405677,11.83177570093458,0.5977410357816706,0.8450185814377449,0.44848627082844406,0.5859726489711944,294.0,28.0,0.4444444444444444,ok,
normal_feature_work,split_miner_eps_0.2_eta_0.5,36,220.3163650977366,17.86111111111111,0.6049170113347825,0.9339080459770115,0.38735177865612647,0.5475848670580853,248.0,1.0,0.5508021390374331,ok,
normal_other,split_miner_eps_0.2_eta_0.5,472,116.01410754570777,13.620762711864407,0.6655240790362055,0.7400969449581054,0.4016441573693482,0.5207058118926747,705.0,133.0,0.3787878787878788,ok,
normal_tech_debt,split_miner_eps_0.2_eta_0.5,500,16.204663796296295,11.984,0.7553169614855076,0.9501488717250554,0.4637202721821734,0.6232589420437028,321.0,13.0,0.5261044176706827,ok,
whole,split_miner_eps_0.2_eta_0.5,1580,78.84267651928036,12.942405063291138,0.7595094947499749,0.7318265286927372,0.41679185053046663,0.5311064818019269,719.0,147.0,0.3664233576642336,ok,
