week_start,object_id
2022-01-24,43122
2022-01-24,43159
2022-01-24,43220
2022-01-24,43340
2022-01-24,43828
2022-01-24,44855
2022-01-24,45376
2022-01-24,45596
2022-01-24,45620
2022-01-24,45656
2022-01-24,45920
2022-01-24,46309
2022-01-24,46477
2022-01-24,46769
2022-01-24,47216
2022-01-24,47240
2022-01-24,47273
2022-01-24,47546
2022-01-24,47983
2022-01-24,48676
2022-01-24,48878
2022-01-24,48965
2022-01-24,49491
2022-01-24,49928
2022-01-24,49947
2022-01-24,51520
2022-01-24,56003
2022-02-21,37085
2022-02-21,37140
2022-02-21,37160
2022-02-21,37184
2022-02-21,37212
2022-02-21,37255
2022-02-21,37312
2022-02-21,37324
2022-02-21,37387
2022-02-21,37433
2022-02-21,37472
2022-02-21,37555
2022-02-21,37574
2022-02-21,37601
2022-02-21,37620
2022-02-21,37882
2022-02-21,37926
2022-02-21,37978
2022-02-21,38051
2022-02-21,38101
2022-02-21,38176
2022-02-21,38211
2022-02-21,38241
2022-02-21,38271
2022-02-21,39132
2022-02-21,39474
2022-02-21,39656
2022-02-21,40908
2022-02-21,41893
2022-02-21,42254
2022-02-21,42304
2022-02-21,42413
2022-02-21,44622
2022-02-21,45896
2022-02-21,45920
2022-02-21,46792
2022-02-21,47038
2022-02-21,47302
2022-02-21,47385
2022-02-21,49449
2022-02-21,51678
2022-03-07,36076
2022-03-07,36190
2022-03-07,36374
2022-03-07,36424
2022-03-07,36542
2022-03-07,36571
2022-03-07,36713
2022-03-07,36783
2022-03-07,36813
2022-03-07,36900
2022-03-07,37360
2022-03-07,39248
2022-03-07,39756
2022-03-07,39817
2022-03-07,45432
2022-03-07,46570
2022-03-07,47187
2022-03-07,47768
2022-03-07,51587
2022-07-04,28106
2022-07-04,28144
2022-07-04,28172
2022-07-04,28211
2022-07-04,30228
2022-07-04,30253
2022-07-04,30290
2022-07-04,30347
2022-07-04,30381
2022-07-04,30415
2022-07-04,30550
2022-07-04,30568
2022-07-04,30699
2022-07-04,30729
2022-07-04,30756
2022-07-04,30856
2022-07-04,30960
2022-07-04,31916
2022-07-04,32151
2022-07-04,32290
2022-07-04,32314
2022-07-04,32648
2022-07-04,32873
2022-07-04,32948
2022-07-04,33318
2022-07-04,33402
2022-07-04,33453
2022-07-04,33765
2022-07-04,33818
2022-07-04,34150
2022-07-04,36240
2022-07-04,54310
2022-11-28,22692
2022-11-28,22727
2022-11-28,22758
2022-11-28,22800
2022-11-28,22879
2022-11-28,22914
2022-11-28,23878
2022-11-28,25046
2022-11-28,25104
2022-11-28,25133
2022-11-28,25166
2022-11-28,25312
2022-12-19,20732
2022-12-19,20758
2022-12-19,20800
2022-12-19,20834
2022-12-19,20993
2022-12-19,21027
2022-12-19,21065
2022-12-19,21102
2022-12-19,21244
2022-12-19,21322
2022-12-19,21364
2022-12-19,21379
2022-12-19,22374
2022-12-19,22480
2022-12-19,25350
2022-12-19,45116
2023-02-20,18732
2023-02-20,18790
2023-02-20,18848
2023-02-20,18906
2023-02-20,18985
2023-02-20,19048
2023-02-20,19076
2023-02-20,19163
2023-02-20,19246
2023-02-20,19295
2023-02-20,19322
2023-02-20,19350
2023-02-20,19388
2023-02-20,19406
2023-02-20,19946
2023-02-20,20015
2023-02-20,20473
2023-02-20,20878
2023-02-20,21281
2023-02-20,21648
2023-02-20,24858
2023-02-20,24911
2023-02-20,24952
2023-02-20,25072
2023-02-20,25224
2023-02-20,25288
2023-02-20,25312
2023-02-20,25415
2023-02-20,25478
2023-02-20,25517
2023-02-20,25541
2023-02-20,25577
2023-02-20,25698
2023-02-20,25780
2023-02-20,25809
2023-02-20,25875
2023-02-20,26240
2023-02-20,31631
2023-02-20,34440
2023-02-20,36679
2023-02-20,39042
2023-02-20,42201
2023-02-20,47119
2023-02-20,47585
2024-03-04,12707
2024-03-04,13051
2024-03-04,13157
2024-03-04,13259
2024-03-04,15399
2024-03-04,16438
2025-01-06,6593
2025-01-06,6629
2025-01-06,6658
2025-01-06,6687
2025-01-06,6726
2025-01-06,12637
2025-03-24,5676
2025-03-24,5766
2025-03-24,5872
2025-03-24,5938
2025-03-24,6115
