seed,discovery_method,fitness,precision,f_score,generalization,size,cfc,simplicity,status,error
0,alpha_classic,0.5535511071790082,0.16157920077034182,0.2501427907313833,0.7020572256202913,90.0,13.0,0.6190476190476191,ok,
0,inductive_IM,0.9982485250737463,0.14792305117045657,0.25766468252368413,0.7914707542818344,326.0,7.0,0.6034482758620691,ok,
0,heuristics_dep_0.5,0.8327002117324698,0.4822737175678352,0.6107945074552568,0.4897653782853587,579.0,47.0,0.4609053497942387,ok,
0,heuristics_dep_0.6,0.8321491509470647,0.4847700577344216,0.6126434929173034,0.4901469038989743,579.0,47.0,0.4609053497942387,ok,
0,heuristics_dep_0.7,0.8349269287933495,0.4847700577344216,0.6133947104631933,0.4919282637066764,579.0,47.0,0.4609053497942387,ok,
0,inductive_IMf_noise_0.2,0.9661936997208957,0.30863815636841696,0.46783305696707567,0.767593298610648,194.0,4.0,0.6176470588235294,ok,
0,inductive_IMf_noise_0.3,0.981210650382384,0.2364864864864865,0.38111785301345946,0.7882528865185326,204.0,3.0,0.6111111111111112,ok,
0,inductive_IMf_noise_0.4,0.9398192600445666,0.22250230258374137,0.3598177235903775,0.7745602118573269,190.0,3.0,0.6119402985074627,ok,
0,split_miner_eps_0.1_eta_0.4,0.794361861414698,0.4965441978901419,0.611099112081149,0.6577398978085851,366.0,22.0,0.4487179487179487,ok,
0,split_miner_eps_0.1_eta_0.5,0.9560632688927944,0.5611333538651062,0.7071977099525308,0.6904573772962037,275.0,0.0,0.5355450236966824,ok,
0,split_miner_eps_0.1_eta_0.6,0.9304562946673997,0.672938087945745,0.781017429822982,0.7112927071003021,205.0,0.0,0.5838926174496645,ok,
0,split_miner_eps_0.2_eta_0.4,0.7909191617855111,0.5070579494799405,0.6179490299152692,0.6780957124001112,359.0,22.0,0.46179401993355484,ok,
0,split_miner_eps_0.2_eta_0.5,0.9552763819095478,0.5815512288541334,0.7229726351920079,0.6887065478100186,272.0,0.0,0.5384615384615384,ok,
0,split_miner_eps_0.2_eta_0.6,0.9304562946673997,0.672938087945745,0.781017429822982,0.7112927071003021,205.0,0.0,0.5838926174496645,ok,
0,split_miner_eps_0.3_eta_0.4,0.7791216894691992,0.5039183978106729,0.6120054351368398,0.6844270765317707,346.0,23.0,0.47038327526132406,ok,
0,split_miner_eps_0.3_eta_0.5,0.784305166917387,0.47037722749363575,0.5880680107840567,0.6606206544066568,401.0,71.0,0.3720316622691293,ok,
0,split_miner_eps_0.3_eta_0.6,0.9272678157875205,0.6667386142887978,0.7757123771993455,0.7106264109129653,203.0,1.0,0.5810810810810811,ok,
1,alpha_classic,0.6142526640768053,0.23100679431747995,0.3357467045655103,0.7111176560838895,144.0,27.0,0.3623188405797102,ok,
1,inductive_IM,1.0,0.15186068207732972,0.26367890568754493,0.7253050017454428,323.0,6.0,0.6069868995633187,ok,
1,heuristics_dep_0.5,0.8508379639740199,0.44918810436051815,0.587967120759465,0.49022700187152246,609.0,53.0,0.45348837209302323,ok,
1,heuristics_dep_0.6,0.8522597416087802,0.4501007141549167,0.5890883996760394,0.49539189452289456,609.0,53.0,0.45348837209302323,ok,
1,heuristics_dep_0.7,0.8507604759090317,0.4501007141549167,0.5887298363672573,0.49838419266920286,609.0,53.0,0.45348837209302323,ok,
1,inductive_IMf_noise_0.2,0.9513257986730865,0.33046617818838275,0.49053357576676854,0.7953951486139293,285.0,9.0,0.641025641025641,ok,
1,inductive_IMf_noise_0.3,0.9186712038775723,0.4882253347698938,0.6375999140459566,0.7054645736849776,289.0,8.0,0.6446700507614214,ok,
1,inductive_IMf_noise_0.4,0.9507146149776399,0.25382262996941896,0.40067317957377757,0.7743123092485383,151.0,2.0,0.6074766355140188,ok,
1,split_miner_eps_0.1_eta_0.4,0.7430241915218305,0.5575097276264591,0.6370356182735943,0.6906081704785785,419.0,77.0,0.36500000000000005,ok,
1,split_miner_eps_0.1_eta_0.5,0.7842055079475341,0.660897289911182,0.7172905563589089,0.6861757327968425,442.0,152.0,0.2631578947368421,ok,
1,split_miner_eps_0.1_eta_0.6,0.7833545913926836,0.6475189986589183,0.7089892274762916,0.6712560056781482,415.0,136.0,0.27472527472527475,ok,
1,split_miner_eps_0.2_eta_0.4,0.6736554046040416,0.5970733367364301,0.6330567132890497,0.6940419293581974,405.0,72.0,0.38095238095238093,ok,
1,split_miner_eps_0.2_eta_0.5,0.7922306511370802,0.6396701205328822,0.7078231761991173,0.694495705124371,420.0,131.0,0.28888888888888886,ok,
1,split_miner_eps_0.2_eta_0.6,0.7936897017356469,0.627471383975026,0.7008601355640846,0.6991845138222603,406.0,126.0,0.29032258064516125,ok,
1,split_miner_eps_0.3_eta_0.4,0.6418944924647656,0.5695708712613784,0.6035738474710253,0.6525410932678697,568.0,199.0,0.2546583850931677,ok,
1,split_miner_eps_0.3_eta_0.5,0.7289501518583028,0.5940821004375911,0.6546419961853345,0.6851102274481928,438.0,142.0,0.2827004219409283,ok,
1,split_miner_eps_0.3_eta_0.6,0.7354929584944491,0.5940821004375911,0.6572674460220514,0.6918729024913071,416.0,127.0,0.2984054669703873,ok,
2,alpha_classic,0.6082403720444897,0.20106817467797677,0.3022278261306394,0.6907525660649116,136.0,26.0,0.34328358208955223,ok,
2,inductive_IM,1.0,0.14796281243649667,0.2577832850220167,0.7928291598607364,265.0,6.0,0.5916230366492146,ok,
2,heuristics_dep_0.5,0.8276294122710058,0.48280984719864173,0.6098529591327788,0.4781606433066158,527.0,40.0,0.45617977528089887,ok,
2,heuristics_dep_0.6,0.8284982297336786,0.48260500636402204,0.6099251110435181,0.4738931398759425,527.0,40.0,0.45617977528089887,ok,
2,heuristics_dep_0.7,0.8285318986159548,0.48260500636402204,0.6099342344580783,0.4689946237564727,527.0,40.0,0.45617977528089887,ok,
2,inductive_IMf_noise_0.2,0.9514271775037325,0.3383121732636296,0.49913867624781516,0.8172793213960646,249.0,8.0,0.6374269005847952,ok,
2,inductive_IMf_noise_0.3,0.9064852240033483,0.536155800169348,0.6737882847826536,0.7371315138919474,225.0,5.0,0.6470588235294118,ok,
2,inductive_IMf_noise_0.4,0.9018547645739786,0.4503424657534246,0.600716359005382,0.7467422999545037,218.0,6.0,0.6486486486486487,ok,
2,split_miner_eps_0.1_eta_0.4,0.7799320234573794,0.5409009595056107,0.6387877729868436,0.6627426998488177,442.0,59.0,0.41836734693877553,ok,
2,split_miner_eps_0.1_eta_0.5,0.7723551915931797,0.7929260450160771,0.7825054477037646,0.665350478556075,400.0,85.0,0.37967914438502676,ok,
2,split_miner_eps_0.1_eta_0.6,0.9018713396663962,0.6339362618432386,0.7445319910771157,0.7089395865112877,270.0,44.0,0.42616033755274263,ok,
2,split_miner_eps_0.2_eta_0.4,0.7056119534426668,0.5516314779270634,0.6191923616518996,0.66163529858787,507.0,104.0,0.36645962732919257,ok,
2,split_miner_eps_0.2_eta_0.5,0.8104960753386201,0.7032085561497325,0.7530501830380129,0.6498333790797751,403.0,92.0,0.3681462140992167,ok,
2,split_miner_eps_0.2_eta_0.6,0.831251826123566,0.6605378074005976,0.736126926057647,0.697535547419179,305.0,70.0,0.363013698630137,ok,
2,split_miner_eps_0.3_eta_0.4,0.7384182970668813,0.5900874635568514,0.6559721348224941,0.6618607918429427,476.0,75.0,0.4204275534441805,ok,
