week_start,object_id
2026-05-04,271956
2025-12-01,89388
2025-12-01,91675
2025-12-01,141262
2025-02-24,154887
2025-01-20,163071
2025-01-20,164263
2025-01-06,167419
2026-02-02,169771
2024-07-01,201853
2024-07-01,203840
2024-06-24,204303
2024-06-24,204378
2024-06-24,204896
2024-05-20,210015
2024-05-20,217241
2023-10-16,248871
2020-10-05,372315
2020-10-05,373932
2020-09-21,374256
2020-09-14,375299
2024-07-01,203391
2024-07-01,203498
2024-07-01,203737
2024-07-01,203914
2024-06-24,205392
2024-05-20,209056
2024-05-20,209913
2024-05-20,222364
2026-07-20,238822
2023-10-23,243096
2023-10-16,243435
2023-10-16,245771
2023-10-16,246013
2023-10-16,246175
2022-12-05,287733
2022-12-05,287769
2025-12-01,90653
2025-12-01,92528
2026-07-20,137850
2025-12-01,138769
2025-02-24,154858
2025-02-24,155915
2025-02-24,156116
2025-02-24,156393
2025-01-20,162953
2025-01-20,164306
2025-01-06,167090
2026-05-04,36776
2026-05-04,47598
2026-02-02,71170
2026-02-02,78666
2025-12-01,89792
2025-12-01,90077
2025-12-01,90109
2025-12-01,90827
2021-07-05,340762
2020-09-21,374767
2020-09-14,375500
2020-09-21,375500
2026-07-20,5141
2026-07-20,5327
2026-07-20,7947
2026-05-04,36054
2026-05-04,36740
2026-05-04,37681
2026-05-04,38064
2026-05-04,38163
2026-07-20,42859
2026-02-02,70122
2026-02-02,71472
2025-12-01,89644
2025-12-01,90622
2026-07-20,4710
2026-07-20,5036
2026-07-20,5760
2026-07-20,6476
2026-07-20,8542
2021-07-05,340692
2021-07-05,342318
2020-10-05,372180
2020-10-05,372636
2020-09-21,373694
2020-09-21,374129
2020-09-14,375618
2025-12-01,88522
2025-12-01,89543
2025-12-01,90569
2025-12-01,90695
2025-12-01,141277
2025-12-01,141480
2025-02-24,155237
2025-01-20,164078
2025-02-24,166892
2025-01-06,169143
2024-07-01,203583
2024-06-24,204821
2024-06-24,205294
2024-06-24,205362
2024-05-20,209312
2024-05-20,209801
2024-05-20,210059
2026-02-02,226082
2023-10-23,243041
2022-12-05,286366
2022-11-14,291745
2022-11-14,291806
2022-11-14,291838
2025-12-01,89252
2025-12-01,89916
2025-12-01,91484
2026-02-02,96988
2025-12-01,141454
2025-12-01,141917
2025-02-24,155651
2025-01-20,163310
2025-01-20,163482
2025-01-20,163956
2025-01-20,164487
2025-01-06,166956
2025-01-06,167316
2025-01-06,167634
2025-01-06,167711
2026-02-02,282211
2021-07-05,341054
2021-07-05,351306
2021-07-05,355790
2020-10-05,372467
2020-09-21,373661
2020-09-21,374460
2025-12-01,89303
2025-02-24,155503
2025-02-24,155604
2025-02-24,156422
2025-01-20,163040
2025-01-06,167203
2025-01-06,167915
2024-07-01,204173
2024-06-24,204424
2022-11-14,324875
2022-11-14,296732
2021-07-05,340727
2021-07-05,341084
2020-10-05,372733
2020-09-21,373536
2020-09-21,373599
2020-09-21,375039
2020-09-14,375262
2026-05-04,37811
2026-05-04,38375
2026-05-04,38520
2026-05-04,42601
2026-05-04,42657
2025-02-24,154736
2025-02-24,155125
2025-02-24,155697
2025-01-20,163876
2025-01-20,164400
2025-01-06,166810
2025-01-06,167006
2026-02-02,203963
2024-06-24,204997
2026-07-20,6042
2026-07-20,6957
2026-07-20,7212
2026-07-20,7273
2026-05-04,37719
2026-05-04,37923
2026-05-04,39737
2026-07-20,45680
2021-07-05,340829
2020-10-05,372541
2020-09-14,375456
2025-12-01,139903
2025-02-24,155392
2025-02-24,155812
2025-01-20,162725
2026-07-20,5403
2026-07-20,6092
2026-07-20,6500
2026-07-20,7335
2026-07-20,7916
2026-05-04,37975
2026-05-04,38321
2026-05-04,38821
2026-05-04,39307
2026-05-04,39364
2026-05-04,39896
2024-07-01,204127
2024-06-24,204971
2026-02-02,205049
2024-06-24,205467
2024-05-20,209250
2024-05-20,209698
2023-10-16,245842
2023-10-16,245972
2022-12-05,288194
2022-12-05,289168
2022-11-14,290759
2022-11-14,291916
2022-11-14,291984
2026-07-20,3973
2026-07-20,4897
2026-07-20,5919
2026-07-20,6552
2026-07-20,7380
2026-05-04,37527
2026-05-04,37792
2026-05-04,38233
2026-05-04,38279
2026-05-04,38589
2026-05-04,38687
2026-05-04,38729
2026-02-02,71270
2026-02-02,71308
2026-02-02,73080
2025-12-01,88595
2025-12-01,89831
2026-07-20,5191
2026-07-20,6142
2026-07-20,6354
2026-07-20,6767
2026-07-20,7156
2026-07-20,9927
2026-05-04,36941
2026-05-04,37211
2026-05-04,37273
2026-05-04,38109
2026-05-04,38478
2025-12-01,88641
2025-12-01,90276
2025-02-24,154535
2025-02-24,155279
2025-01-20,162887
2025-01-20,163531
2025-01-20,163646
2025-01-20,163784
2025-01-20,164121
2025-01-06,165228
2025-01-06,167866
2024-07-01,203544
2024-07-01,204216
2024-06-24,204251
2024-06-24,205241
2024-05-20,209835
2023-10-23,243366
2023-10-16,245541
2023-10-16,245620
2026-02-02,271933
2022-12-05,286713
2022-12-05,288223
2022-12-05,288654
2022-12-05,288125
2022-11-14,290664
2026-02-02,291411
2025-12-01,89036
2025-12-01,96607
2024-06-24,204466
2024-06-24,205336
2024-05-20,209633
2024-05-20,209867
2023-10-16,245454
2023-10-23,245454
2023-10-16,245805
2023-10-16,245914
2020-09-21,374675
2026-07-20,4935
2026-07-20,5541
2026-05-04,37738
2026-05-04,37754
2026-05-04,38439
2026-05-04,38635
