issue_id,category,commit_count
249076,other,0
253864,other,0
267111,other,0
270759,other,0
271797,other,0
271933,other,0
271956,other,0
273758,other,0
276742,other,0
282211,other,0
287769,other,0
288063,other,0
288654,other,0
289168,other,0
291411,other,0
291916,other,0
291935,other,0
291959,other,0
292051,other,0
293784,other,0
295251,other,0
295285,other,0
295318,other,0
295458,other,0
296732,other,0
296968,other,0
302450,other,0
304686,other,0
324875,other,0
347903,other,0
351306,other,0
352383,other,0
353090,other,0
355790,other,0
356839,other,0
358567,other,0
358595,other,0
36712,other,0
36824,other,0
36839,other,0
36881,other,0
369026,other,0
372467,other,0
37309,other,0
373599,other,0
37390,other,0
373932,other,0
374351,other,0
374613,other,0
375150,other,0
375500,other,0
375618,other,0
375640,other,0
37600,other,0
37645,other,0
37665,other,0
37681,other,0
37700,other,0
37719,other,0
37738,other,0
37754,other,0
37773,other,0
37792,other,0
37811,other,0
37975,other,0
38064,other,0
38233,other,0
38248,other,0
38439,other,0
38589,other,0
38635,other,0
38687,other,0
38729,other,0
38821,other,0
3973,other,0
40094,other,0
40250,other,0
42601,other,0
42657,other,0
42859,other,0
43866,other,0
45680,other,0
4647,other,0
47598,other,0
5486,other,0
5919,other,0
5976,other,0
6476,other,0
68089,other,0
7009,other,0
70180,other,0
70329,other,0
70421,other,0
71234,other,0
71270,other,0
71448,other,0
7156,other,0
71598,other,0
7184,other,0
7212,other,0
72706,other,0
73681,other,0
74112,other,0
78666,other,0
7880,other,0
7916,other,0
7994,other,0
8100,other,0
8542,other,0
8584,other,0
89006,other,0
89204,other,0
89252,other,0
89792,other,0
90228,other,0
90805,other,0
91675,other,0
92493,other,0
94871,other,0
96607,other,0
96806,other,0
96988,other,0
9927,other,0
