week_start,value,rolling_q1,rolling_q3,iqr,lower_bound,upper_bound,is_anomaly,anomaly_direction,anomaly_score,commit_event_count,message_count,messages_in_week,commit_event_descriptions,commit_event_ids,commit_object_ids,messages_text
2020-09-14,10,2.75,4.25,1.5,0.5,6.5,True,high,2.3333333333333335,26,20,"['Update indicator API\n\n- MovingAverage indicators can now handle ticks\n- Add quote value extraction method to Indicator base', 'Further refactor indicator data handling API', 'Fix README', 'Separate execution related classes', 'Convert more docstrings to numpy standard', 'Remove pre-release', 'Commission open/increase position changes', 'Refactor indicator registration\n\n- Add QuoteTick and TradeTick updating\n- Move SpreadAnalyzer to indicators', '[indicators] MaxBidMinAsk', 'Fix build\n\n- Invalid PyPi classifier for Development Status\n- Cleanup constants in setup.py\n- Lint README', 'Edit Sphinx build', 'Convert more docstrings to numpy standard\n\n- Tidy up TradingStrategy', 'Merge pull request #32 from scoriiu/commission_position_open_or_increase\n\nCommission open/increase position changes', 'Move back to beta and add documentation', 'Rename enum BarStructure to BarAggregation\n\n- Rename associated properties and in docstrings', 'Add bar aggregation with TradeTick capability', 'Remove blank lines (fix E303)', 'Refactor indicator updating\n\n- Add common bar update method\n- Add raw update method\n- Remove IndicatorUpdater\n- Rewire TradingStrategy\n- Bump version', 'Merge pull request #28 from nautechsystems/mlewis--max_bid_min_ask\n\nMaxBidMinAsk', 'Cleanup documentation and exception messages\n\n- Converting more docs to numpy standard']","['committed (#33)', 'committed (#27)', 'committed (#34)', 'committed (#35)', 'committed (#32)', 'committed (#26)', 'committed (#28)']","[375242, 375271, 375279, 375308, 375316, 375324, 375332, 375340, 375348, 375356, 375364, 375372, 375380, 375388, 375396, 375404, 375412, 375420, 375428, 375436, 375465, 375689, 375733, 375765, 375773, 375781]","[375244, 375273, 375281, 375310, 375318, 375326, 375334, 375342, 375350, 375358, 375366, 375374, 375382, 375390, 375398, 375406, 375414, 375422, 375430, 375438, 375467, 375691, 375735, 375767, 375775, 375783]","Update indicator API

- MovingAverage indicators can now handle ticks
- Add quote value extraction method to Indicator base
Further refactor indicator data handling API
Fix README
Separate execution related classes
Convert more docstrings to numpy standard
Remove pre-release
Commission open/increase position changes
Refactor indicator registration

- Add QuoteTick and TradeTick updating
- Move SpreadAnalyzer to indicators
[indicators] MaxBidMinAsk
Fix build

- Invalid PyPi classifier for Development Status
- Cleanup constants in setup.py
- Lint README
Edit Sphinx build
Convert more docstrings to numpy standard

- Tidy up TradingStrategy
Merge pull request #32 from scoriiu/commission_position_open_or_increase

Commission open/increase position changes
Move back to beta and add documentation
Rename enum BarStructure to BarAggregation

- Rename associated properties and in docstrings
Add bar aggregation with TradeTick capability
Remove blank lines (fix E303)
Refactor indicator updating

- Add common bar update method
- Add raw update method
- Remove IndicatorUpdater
- Rewire TradingStrategy
- Bump version
Merge pull request #28 from nautechsystems/mlewis--max_bid_min_ask

MaxBidMinAsk
Cleanup documentation and exception messages

- Converting more docs to numpy standard"
2020-09-21,21,3.0,5.0,2.0,0.0,8.0,True,high,6.5,80,66,"['Refine CommissionModel classes', 'Merge pull request #42 from scoriiu/realized_pnl_commissioned\n\nWIP: Calculate realized_pnl considering the commission', 'Refactor position, fix tests', 'Merge pull request #54 from scoriiu/test_unrealized_pnl\n\nTest position.unrealized_pnl', 'Refactor commission models\n\n- Simplify backtest configuration of commission models\n- Rename some classes to be less broker centric\n- Fix tests', 'MaxBidMinAsk -> BidAskMinMax', 'Merge pull request #41 from nautechsystems/mlewis--bid_ask_min_max\n\nBidAskMinMax', 'Introduce node module', 'Handcraft towards Black stylistic conventions\n\n- Fixes some PEP-8 non-compliance in argument hanging.\n- Improved readability and consistency.', 'address feedback from @cjdsellers', 'Refactor value types API (WIP)\n\n- Now using decimal.Decimal under the hood\n- More flexibility for math operators and comparisons\n- Easier to use from_string method\n- More precision_from_string method\n- Return liq_side to liquidity_side for clarity', 'Cleanups\n\n- Fix docstrings\n- Fix class naming', 'More tidying\n\n- Black handcrafting.\n- numpydoc conversions.', 'Extend commission model to maker and taker', 'Calculate realized_pnl considering the commission', 'Merge pull request #59 from scoriiu/change_position_direction_test\n\nTest position change', 'Convert more docstrings to numpydoc spec', 'Large reorganization\n\n- Improve data API consistency\n- Reorganize module naming and location\n- Reorganize class naming and location', 'Second sweep clarifying identifiers for Order and Position\n\n- Standardize on cl_ord_id and cl_pos_id\n- Rename arguments to align\n- Fix docs', 'Reintroduce cython decorators on functions with tight loops', 'Cleanup\n\n- Change method name for clarity\n- Fix docstring', 'Large module reorganization', 'Consolidate reorganization', 'Fixing test', 'More reorganizing\n\n- Internal folder renamed\n- Cleanup test naming', 'Add scaffolding for integrations', 'Separate BacktestExecClient from SimulatedBroker', 'Rename test methods to remove ""can""\n\n- Kevlin Henney test naming suggestion', 'Consolidate OrderFill event, add base currency\n\n- Position now has base_currency property', 'Merge pull request #50 from scoriiu/commission_maker_taker\n\nExtend commission model to maker and taker', 'Move is_time_aggregated method', 'Fix failing tests\n\n- Update README as Nautilus Enterprise integration temporarily broken.', 'Upgrade order API\n\n- Add is_post_only and is_hidden options to LimitOrder\n- Create extensible order options dictionary', 'Add abstract method comments for clarity', 'Refactor backtest order processing\n\n- Extract additional methods\n- Convert more docstrings to numpy standard', 'Fixing tests', 'Fix applying the commission to position & tests', 'More Black handcrafting\n\n- Any color you like.', 'Remove invalid not None annotations', 'Separate DataClient and DataEngine\n\n- Initial refactoring to prepare for multiple venues\n- Multiple DataClients can now be registered with the DataEngine', 'Remove redundant Label class', 'Rearrange aggregation and add tests', ""Add 'commission' to OrderPartiallyFilled and OrderFilled"", 'Test direction change of position', 'Overhaul ExecutionEngine and SimulatedMarket\n\n- ClientPositionId now optional on submission\n- Only required if specifically exiting a position of example\n- SimulatedMarket accurately generates own identifiers\n- Removed ClientPositionId from SubmitBracketOrder', 'Renaming CommissionCalculator minimum -> minimum_taker', 'Rename some private constants', 'Improve clock\n\n- Change utc_now method name for clarity\n- Add local_now method\n- Convert docstrings to numpy standard', 'Fix trailing whitespace (pre-commit hook issue)', 'Move use_previous_close param', ""Merge pull request #38 from scoriiu/order_fill_commission\n\nAdd 'commission' to OrderPartiallyFilled and OrderFilled"", 'Refinements\n\n- Reorganize ForexInstrument and Instrument properties\n- Rename ExecutionEngine Methods\n- Rename serialization constant\n- Add quicktions requirement', 'Test position.unrealized_pnl', 'Various cleanups', 'Merge pull request #45 from scoriiu/fix_commission_tests\n\nFix applying the commission to position & tests', 'Fix keyword argument', 'Fix condition check', 'Improve ExecutionEngine, fix W504 warnings\n\n- Extract private handler methods\n- Add scope for invalidating or denying orders', 'Refactor commission WIP in position', 'Rename some core types and properties\n\n- Rename MarketPosition to PositionSide\n- Appropriate abbreviation for some price and quantity properties\n- Consolidate this to param names also', 'Fix tests', 'Cleanups\n\n- Sort .pxd imports\n- Move ExchangeRateCalculator and tests', 'Clarify identifiers for Order and Position\n\n- Standardize use of client order ids\n- Rename identifier classes\n- Rename identifier properties', 'Move extract_price and extract_volume to QuoteTick', 'Build out DataEngine\n\n- Add methods\n- Add conditions\n- Add docs', 'Convert more docstrings to numpydoc spec\n\n- Change of name for AccountState event.']","['committed (#53)', 'committed (#46)', 'committed (#61)', 'committed (#58)', 'committed (#52)', 'committed (#51)', 'committed (#47)', 'committed (#41)', 'committed (#50)', 'committed (#37)', 'committed (#40)', 'committed (#59)', 'committed (#54)', 'committed (#38)', 'committed (#45)', 'committed (#42)']","[373545, 373553, 373561, 373569, 373577, 373585, 373673, 373703, 373711, 373719, 373727, 373735, 373743, 373751, 373759, 373767, 373993, 374020, 374028, 374036, 374044, 374067, 374075, 374083, 374091, 374099, 374107, 374115, 374138, 374146, 374154, 374162, 374170, 374178, 374186, 374194, 374202, 374210, 374218, 374226, 374234, 374242, 374268, 374276, 374284, 374292, 374446, 374469, 374477, 374485, 374493, 374501, 374509, 374517, 374525, 374533, 374541, 374549, 374557, 374580, 374684, 374710, 374739, 374776, 374784, 374792, 374800, 374808, 374816, 374824, 374832, 375048, 375077, 375085, 375093, 375101, 375109, 375117, 375125, 375133]","[373547, 373555, 373563, 373571, 373579, 373587, 373675, 373705, 373713, 373721, 373729, 373737, 373745, 373753, 373761, 373769, 373995, 374022, 374030, 374038, 374046, 374069, 374077, 374085, 374093, 374101, 374109, 374117, 374140, 374148, 374156, 374164, 374172, 374180, 374188, 374196, 374204, 374212, 374220, 374228, 374236, 374244, 374270, 374278, 374286, 374294, 374448, 374471, 374479, 374487, 374495, 374503, 374511, 374519, 374527, 374535, 374543, 374551, 374559, 374582, 374686, 374712, 374741, 374778, 374786, 374794, 374802, 374810, 374818, 374826, 374834, 375050, 375079, 375087, 375095, 375103, 375111, 375119, 375127, 375135]","Refine CommissionModel classes
Merge pull request #42 from scoriiu/realized_pnl_commissioned

WIP: Calculate realized_pnl considering the commission
Refactor position, fix tests
Merge pull request #54 from scoriiu/test_unrealized_pnl

Test position.unrealized_pnl
Refactor commission models

- Simplify backtest configuration of commission models
- Rename some classes to be less broker centric
- Fix tests
MaxBidMinAsk -> BidAskMinMax
Merge pull request #41 from nautechsystems/mlewis--bid_ask_min_max

BidAskMinMax
Introduce node module
Handcraft towards Black stylistic conventions

- Fixes some PEP-8 non-compliance in argument hanging.
- Improved readability and consistency.
address feedback from @cjdsellers
Refactor value types API (WIP)

- Now using decimal.Decimal under the hood
- More flexibility for math operators and comparisons
- Easier to use from_string method
- More precision_from_string method
- Return liq_side to liquidity_side for clarity
Cleanups

- Fix docstrings
- Fix class naming
More tidying

- Black handcrafting.
- numpydoc conversions.
Extend commission model to maker and taker
Calculate realized_pnl considering the commission
Merge pull request #59 from scoriiu/change_position_direction_test

Test position change
Convert more docstrings to numpydoc spec
Large reorganization

- Improve data API consistency
- Reorganize module naming and location
- Reorganize class naming and location
Second sweep clarifying identifiers for Order and Position

- Standardize on cl_ord_id and cl_pos_id
- Rename arguments to align
- Fix docs
Reintroduce cython decorators on functions with tight loops
Cleanup

- Change method name for clarity
- Fix docstring
Large module reorganization
Consolidate reorganization
Fixing test
More reorganizing

- Internal folder renamed
- Cleanup test naming
Add scaffolding for integrations
Separate BacktestExecClient from SimulatedBroker
Rename test methods to remove ""can""

- Kevlin Henney test naming suggestion
Consolidate OrderFill event, add base currency

- Position now has base_currency property
Merge pull request #50 from scoriiu/commission_maker_taker

Extend commission model to maker and taker
Move is_time_aggregated method
Fix failing tests

- Update README as Nautilus Enterprise integration temporarily broken.
Upgrade order API

- Add is_post_only and is_hidden options to LimitOrder
- Create extensible order options dictionary
Add abstract method comments for clarity
Refactor backtest order processing

- Extract additional methods
- Convert more docstrings to numpy standard
Fixing tests
Fix applying the commission to position & tests
More Black handcrafting

- Any color you like.
Remove invalid not None annotations
Separate DataClient and DataEngine

- Initial refactoring to prepare for multiple venues
- Multiple DataClients can now be registered with the DataEngine
Remove redundant Label class
Rearrange aggregation and add tests
Add 'commission' to OrderPartiallyFilled and OrderFilled
Test direction change of position
Overhaul ExecutionEngine and SimulatedMarket

- ClientPositionId now optional on submission
- Only required if specifically exiting a position of example
- SimulatedMarket accurately generates own identifiers
- Removed ClientPositionId from SubmitBracketOrder
Renaming CommissionCalculator minimum -> minimum_taker
Rename some private constants
Improve clock

- Change utc_now method name for clarity
- Add local_now method
- Convert docstrings to numpy standard
Fix trailing whitespace (pre-commit hook issue)
Move use_previous_close param
Merge pull request #38 from scoriiu/order_fill_commission

Add 'commission' to OrderPartiallyFilled and OrderFilled
Refinements

- Reorganize ForexInstrument and Instrument properties
- Rename ExecutionEngine Methods
- Rename serialization constant
- Add quicktions requirement
Test position.unrealized_pnl
Various cleanups
Merge pull request #45 from scoriiu/fix_commission_tests

Fix applying the commission to position & tests
Fix keyword argument
Fix condition check
Improve ExecutionEngine, fix W504 warnings

- Extract private handler methods
- Add scope for invalidating or denying orders
Refactor commission WIP in position
Rename some core types and properties

- Rename MarketPosition to PositionSide
- Appropriate abbreviation for some price and quantity properties
- Consolidate this to param names also
Fix tests
Cleanups

- Sort .pxd imports
- Move ExchangeRateCalculator and tests
Clarify identifiers for Order and Position

- Standardize use of client order ids
- Rename identifier classes
- Rename identifier properties
Move extract_price and extract_volume to QuoteTick
Build out DataEngine

- Add methods
- Add conditions
- Add docs
Convert more docstrings to numpydoc spec

- Change of name for AccountState event."
2020-10-05,11,3.0,5.0,2.0,0.0,8.0,True,high,1.5,59,54,"['Inline private methods for performance', 'Fix ETH/USD contract symbol and quote currency', 'Revert change', 'Cleanups, fix some Codacy issues', 'Change SecurityType to AssetType', 'Improve unit test quality and coverage\n\n- Improve Condition KeyError and TypeError usage\n- Improve Money comparisons (must be same currency)\n- Split value type tests out into separate files\n- Introduce parameterized unit tests\n- Add test stubs for crypto currencies\n- Refactor some explanatory variable names in Position\n- Refine parameter type in riskable money method', '[WIP] Implement Account and Portfolio margin tracking', 'Fix Fraction normalization default and test import', 'Add AccountReadOnly and PortfolioReadOnly facades', 'Fix incorrect type error in performance analyzer.', 'Fix quantity formatting', 'Add CLA assist\n\n- Remove redundant code\n- Complete comment', '[WIP] Wire up Account and Portfolio', 'Standardize PNL for account currency in SimulatedMarket\n\n- Fix PNL and commission string formatting in event messages', 'ExecutionEngine now handles position flipping', 'Standardize identifiers API\n\n- Rename python wrapper methods for clarity\n- Improve exception messages for clarity\n- Improve docstrings', '[WIP] Build out Portfolio and Account\n\n- Clarify data flow directions\n- Standardize some method naming\n- Fix base currency for Binance assets\n- Improve some tests', 'Fix incorrect type', '[WIP] Add Postgres execution database skeleton\n\n- Refine account query backing strategy commands\n- Rename some methods\n- Tidy up some imports', '[WIP] Build out Portfolio\n\n- Add various metrics\n- Change exchange_rate naming to xrate', 'Enhance instrument\n\n- Add settlement currency\n- Add standard, inverse, quanto properties\n- Add instruments for backtests', 'Simplify multi-account handling\n\n- Reduce capability to one account per venue\n- Introduce RoutedVenue (for multi-brokers to the same venue)\n- Consolidate cache methods\n- Fix test', '[WIP] Improve Position internal calculations\n\n- Add object operation methods\n- Add object docstrings', 'Refine backtest engine\n\n- Fix account updating\n- Update README', '[WIP] Change name of StopOrder to StopMarketOrder\n\n- For clarity against StopLimitOrder\n- Change OrderType enum', 'Simplify Execution stack\n\n- Cleanup ExecutionEngine methods\n- Simplify persisted data\n- Some inlining of small methods\n- Add StrategyId to orders', ""Improve value object string operations\n\n- Standardize repr to builtin decimal format\n- Standardize the Fraction representation of 1 as '1'\n- Fix Quantity formatting"", 'Add some crypto instruments to InstrumentLoader\n\n- Remove stub instruments for consolidation', '[WIP] Introduce Currency class', 'Strip back Account and AccountState\n\n- Refactor SimulatedMarket account events\n- Prepare for redesign\n- Fix some flake8 warnings', '[WIP] Remove magic strings from fsm triggers\n\n- All triggers now C enums', 'Cleanup example strategies\n\n- Add cython boilerplate strategy\n- Remove some redundant method definitions\n- Fix some unit tests\n- Replace strategy performance benchmark', 'Standardize except * for primitives\n\n- Add except * to all methods and functions returning primitive C types', 'Rework the PNL mechanics', '[WIP] Enhance architecture for multiple accounts\n\n- Refactor account management in SimulatedMarket\n- Remove redundant methods from TradingStrategy\n- Standardize some accounting language', '[WIP] Implement index rebuilding for ExecutionDatabase\n\n- Tidy up cache backing fields\n- Standardize method params and naming\n- Finished some TODOs', 'Wire portfolio into DataEngine to receive QuoteTicks', 'Add currencies', '[WIP] Add Postgres execution database skeleton\n\n- Fix headers\n- Add config dict', ""Merge remote-tracking branch 'origin/develop' into develop\n\n# Conflicts:\n#\tnautilus_trader/analysis/performance.pyx"", 'Refactor Account, Position and Portfolio\n\n- Refactor Position for live tick updates\n- Rewire portfolio to receive tick updates\n- Rewire data engine to send ticks to portfolio first', 'Simplify currency API\n\n- Constants now available for importing from Python or Cython\n- Fix tests', '[WIP] Overhaul Execution tower architecture', '[WIP] Simplifications to TradingStrategy\n\n- Take out opinionated under-the-hood order management\n- Stop strategy on ex rather than reraise\n- Convert some docstrings', '[WIP] Simplify ExecutionEngine\n\n- Remove stop-loss and take-profit ids from here\n- Remove opinionated trading logic', 'Reorganize module structure\n\n- Move Account and Portfolio to /trading\n- Separate commission models from calculators', 'Change calculation of PNL and commissions to base currency\n\n- Add object operation methods\n- Add object docstrings', 'Remove redundant .equals() methods\n\n- Audit comparisons in general\n- Cleanup some performance tests', 'Implement position symbol counts in ExecutionEngine\n\n- Fix tests\n- Cleanups', 'Merge pull request #75 from bohblue2/develop\n\nFix incorrect type error in performance analyzer.', 'Merge pull request #72 from scoriiu/rework_position_pnls\n\nRework the PNL mechanics', 'Remove floating _reset method in ExecutionEngine\n\n- Consolidate to reset', '[WIP] Overhaul Execution tower architecture\n\n- Tiers now ExecutionEngine -> ExecutionCache -> ExecutionDatabase\n- Next commit will fix some of the TODOs', 'Strip back and rewire Portfolio\n\n- Wire portfolio into ExecutionEngine\n- Remove AccountInquiry\n- Standardize blank lines in class docstrings']","['committed (#74)', 'committed (#71)', 'committed (#68)', 'committed (#76)', 'committed (#75)', 'committed (#69)', 'committed (#70)', 'committed (#66)', 'committed (#72)']","[372189, 372197, 372205, 372213, 372221, 372229, 372237, 372245, 372253, 372261, 372269, 372277, 372285, 372293, 372301, 372329, 372337, 372364, 372372, 372380, 372388, 372396, 372405, 372413, 372421, 372429, 372437, 372445, 372453, 372524, 372550, 372558, 372566, 372574, 372582, 372590, 372598, 372606, 372614, 372622, 372645, 372653, 372661, 372669, 372677, 372685, 372711, 372742, 372750, 373182, 373190, 373198, 373206, 373214, 373222, 373230, 373238, 373246, 373254]","[372191, 372199, 372207, 372215, 372223, 372231, 372239, 372247, 372255, 372263, 372271, 372279, 372287, 372295, 372303, 372331, 372339, 372366, 372374, 372382, 372390, 372398, 372407, 372415, 372423, 372431, 372439, 372447, 372455, 372526, 372552, 372560, 372568, 372576, 372584, 372592, 372600, 372608, 372616, 372624, 372647, 372655, 372663, 372671, 372679, 372687, 372713, 372744, 372752, 373184, 373192, 373200, 373208, 373216, 373224, 373232, 373240, 373248, 373256]","Inline private methods for performance
Fix ETH/USD contract symbol and quote currency
Revert change
Cleanups, fix some Codacy issues
Change SecurityType to AssetType
Improve unit test quality and coverage

- Improve Condition KeyError and TypeError usage
- Improve Money comparisons (must be same currency)
- Split value type tests out into separate files
- Introduce parameterized unit tests
- Add test stubs for crypto currencies
- Refactor some explanatory variable names in Position
- Refine parameter type in riskable money method
[WIP] Implement Account and Portfolio margin tracking
Fix Fraction normalization default and test import
Add AccountReadOnly and PortfolioReadOnly facades
Fix incorrect type error in performance analyzer.
Fix quantity formatting
Add CLA assist

- Remove redundant code
- Complete comment
[WIP] Wire up Account and Portfolio
Standardize PNL for account currency in SimulatedMarket

- Fix PNL and commission string formatting in event messages
ExecutionEngine now handles position flipping
Standardize identifiers API

- Rename python wrapper methods for clarity
- Improve exception messages for clarity
- Improve docstrings
[WIP] Build out Portfolio and Account

- Clarify data flow directions
- Standardize some method naming
- Fix base currency for Binance assets
- Improve some tests
Fix incorrect type
[WIP] Add Postgres execution database skeleton

- Refine account query backing strategy commands
- Rename some methods
- Tidy up some imports
[WIP] Build out Portfolio

- Add various metrics
- Change exchange_rate naming to xrate
Enhance instrument

- Add settlement currency
- Add standard, inverse, quanto properties
- Add instruments for backtests
Simplify multi-account handling

- Reduce capability to one account per venue
- Introduce RoutedVenue (for multi-brokers to the same venue)
- Consolidate cache methods
- Fix test
[WIP] Improve Position internal calculations

- Add object operation methods
- Add object docstrings
Refine backtest engine

- Fix account updating
- Update README
[WIP] Change name of StopOrder to StopMarketOrder

- For clarity against StopLimitOrder
- Change OrderType enum
Simplify Execution stack

- Cleanup ExecutionEngine methods
- Simplify persisted data
- Some inlining of small methods
- Add StrategyId to orders
Improve value object string operations

- Standardize repr to builtin decimal format
- Standardize the Fraction representation of 1 as '1'
- Fix Quantity formatting
Add some crypto instruments to InstrumentLoader

- Remove stub instruments for consolidation
[WIP] Introduce Currency class
Strip back Account and AccountState

- Refactor SimulatedMarket account events
- Prepare for redesign
- Fix some flake8 warnings
[WIP] Remove magic strings from fsm triggers

- All triggers now C enums
Cleanup example strategies

- Add cython boilerplate strategy
- Remove some redundant method definitions
- Fix some unit tests
- Replace strategy performance benchmark
Standardize except * for primitives

- Add except * to all methods and functions returning primitive C types
Rework the PNL mechanics
[WIP] Enhance architecture for multiple accounts

- Refactor account management in SimulatedMarket
- Remove redundant methods from TradingStrategy
- Standardize some accounting language
[WIP] Implement index rebuilding for ExecutionDatabase

- Tidy up cache backing fields
- Standardize method params and naming
- Finished some TODOs
Wire portfolio into DataEngine to receive QuoteTicks
Add currencies
[WIP] Add Postgres execution database skeleton

- Fix headers
- Add config dict
Merge remote-tracking branch 'origin/develop' into develop

# Conflicts:
#	nautilus_trader/analysis/performance.pyx
Refactor Account, Position and Portfolio

- Refactor Position for live tick updates
- Rewire portfolio to receive tick updates
- Rewire data engine to send ticks to portfolio first
Simplify currency API

- Constants now available for importing from Python or Cython
- Fix tests
[WIP] Overhaul Execution tower architecture
[WIP] Simplifications to TradingStrategy

- Take out opinionated under-the-hood order management
- Stop strategy on ex rather than reraise
- Convert some docstrings
[WIP] Simplify ExecutionEngine

- Remove stop-loss and take-profit ids from here
- Remove opinionated trading logic
Reorganize module structure

- Move Account and Portfolio to /trading
- Separate commission models from calculators
Change calculation of PNL and commissions to base currency

- Add object operation methods
- Add object docstrings
Remove redundant .equals() methods

- Audit comparisons in general
- Cleanup some performance tests
Implement position symbol counts in ExecutionEngine

- Fix tests
- Cleanups
Merge pull request #75 from bohblue2/develop

Fix incorrect type error in performance analyzer.
Merge pull request #72 from scoriiu/rework_position_pnls

Rework the PNL mechanics
Remove floating _reset method in ExecutionEngine

- Consolidate to reset
[WIP] Overhaul Execution tower architecture

- Tiers now ExecutionEngine -> ExecutionCache -> ExecutionDatabase
- Next commit will fix some of the TODOs
Strip back and rewire Portfolio

- Wire portfolio into ExecutionEngine
- Remove AccountInquiry
- Standardize blank lines in class docstrings"
