issue_id,category,commit_count
51392,other,0
52201,other,0
5240,other,0
52568,other,0
5280,other,0
5307,other,0
53374,other,0
53712,other,0
55076,other,0
55348,other,0
55444,other,0
55883,other,0
559,other,0
55901,other,0
55997,other,0
56036,other,0
56108,other,0
56132,other,0
56351,other,0
56485,other,0
56542,other,0
56894,other,0
56927,other,0
58322,other,0
58780,other,0
5883,other,0
59782,other,0
60935,other,0
6107,other,0
61447,other,0
61727,other,0
62067,other,0
63068,other,0
64454,other,0
6451,other,0
6479,other,0
66178,other,0
66309,other,0
66499,other,0
66982,other,0
6731,other,0
6787,other,0
67943,other,0
6818,other,0
68435,other,0
69879,other,0
70015,other,0
70268,other,0
722,other,0
72206,other,0
72722,other,0
73172,other,0
7368,other,0
7442,other,0
7528,other,0
7558,other,0
7851,other,0
79255,other,0
795,other,0
80784,other,0
80943,other,0
80969,other,0
8136,other,0
8166,other,0
81806,other,0
82167,other,0
83187,other,0
84339,other,0
84879,other,0
8530,other,0
85900,other,0
88498,other,0
89200,other,0
9030,other,0
9139,other,0
91723,other,0
91933,other,0
9216,other,0
92688,other,0
92759,other,0
92858,other,0
93196,other,0
93578,other,0
95193,other,0
95999,other,0
96586,other,0
97828,other,0
98948,other,0
99014,other,0
99261,other,0
1217,other,2
1459,other,2
2021,other,3
2135,other,5
25828,other,6
27,other,8
2850,other,5
4596,other,15
46789,other,7
8434,other,3
