week_start,object_id
2016-11-14,187350
2016-11-14,188068
2015-07-20,196954
2015-07-20,198404
2026-06-29,1962
2026-06-29,2090
2025-10-13,18739
2025-02-10,30602
2023-09-18,48938
2023-01-02,59410
2022-08-29,62131
2022-08-22,64152
2022-06-13,64377
2017-11-20,169067
2017-11-20,169198
2017-10-30,171082
2017-10-23,171149
2017-11-20,173128
2017-09-25,173893
2017-09-18,175035
2017-08-14,176257
2017-09-25,177843
2017-03-06,178949
2017-10-02,180637
2016-11-14,181672
2016-11-14,181792
2016-11-14,182208
2016-11-14,184863
2016-11-14,186037
2017-10-02,186684
2016-11-14,187863
2017-10-02,189289
2017-10-23,189579
2017-11-20,192632
2015-07-20,198134
2021-01-18,109047
2018-12-10,142297
2017-12-11,167024
2017-12-11,167179
2017-12-11,167316
2017-10-23,172192
2017-10-09,172929
2017-10-23,174885
2017-09-18,174956
2017-09-18,174999
2017-10-02,176954
2017-12-11,177243
2016-11-14,186214
2016-11-28,188906
2015-08-17,195428
2015-08-17,195826
2015-06-08,197765
2023-08-14,51960
2022-08-29,62279
2022-08-29,62679
2022-08-22,63052
2023-06-26,65341
2022-08-22,90063
2021-01-18,105223
2018-12-10,141926
2018-12-10,142122
2018-11-26,142719
2018-11-26,143825
2024-10-21,32253
2024-10-21,32333
2024-10-21,32413
2023-09-18,48631
2023-08-14,52089
2023-08-14,52714
2023-08-14,54932
2023-02-27,57350
2023-01-02,59313
2022-06-13,64469
2023-01-02,77204
2023-01-02,92007
2018-11-26,142774
2018-11-26,142942
2018-11-26,166214
2017-11-20,168914
2017-11-20,169146
2017-11-20,169233
2017-10-30,170029
2017-10-30,170733
2017-10-30,170852
2017-10-02,173191
2017-11-20,175828
2017-09-25,178180
2017-11-20,178797
2017-12-11,179617
2016-11-14,182182
2017-10-09,186533
2016-11-14,187426
2017-09-25,189947
2016-11-14,194061
2015-08-17,195986
2015-05-11,198200
2015-07-20,198578
2021-02-08,103739
2021-02-08,104526
2021-01-18,105343
2025-02-10,27596
2023-01-02,59521
2023-01-02,59564
2022-08-22,62976
2022-06-13,64232
2022-06-13,64423
2023-01-02,70321
2026-06-29,1874
2026-06-29,2184
2026-06-29,2372
2025-10-13,13503
2023-09-18,49956
2023-08-14,51920
2023-08-14,52049
2023-06-26,53617
2023-01-02,59771
2022-08-29,62207
2022-08-22,62789
2022-08-22,62839
2022-08-22,63115
2022-06-13,64326
2023-01-02,65258
2018-11-26,142803
2017-11-20,169098
2017-10-23,171712
2017-10-23,172556
2017-09-25,174011
2017-12-11,177299
2017-08-14,180864
2017-12-11,184554
2016-11-28,186883
2017-12-11,187650
2017-10-23,190663
2017-10-23,193418
2015-08-17,196318
2015-05-11,199052
2026-06-29,1918
2025-10-13,14373
2024-10-21,32572
2023-09-18,49149
2023-06-26,53436
2023-06-26,53476
2023-02-27,58190
2023-01-02,59694
2023-01-02,64009
2022-06-13,72156
2021-02-08,104879
