log_name,discovery_method,n_cases,avg_cycle_time_days,avg_trace_length,generalization,fitness,precision,f_score,size,cfc,simplicity,status,error
anomaly_bug_fixes,heuristics_dep_0.5,66,697.1285648148149,32.833333333333336,0.5243581443068711,0.93918927163793,0.2243656328832171,0.36220344138361554,406.0,21.0,0.4893617021276595,ok,
anomaly_docs,heuristics_dep_0.5,27,465.3716966735253,10.925925925925926,0.38922242614590585,0.848582642346873,0.4646643109540636,0.600505590822157,219.0,12.0,0.52046783625731,ok,
anomaly_feature_work,heuristics_dep_0.5,12,1365.0311458333333,28.5,0.40711006849490783,0.9184441671559992,0.2645631067961165,0.4107945025051439,277.0,11.0,0.4910714285714286,ok,
anomaly_other,heuristics_dep_0.5,235,910.800787431048,16.91063829787234,0.49933231099605824,0.9134741429883388,0.23539913287426673,0.3743337506063368,572.0,25.0,0.45454545454545453,ok,
anomaly_tech_debt,heuristics_dep_0.5,171,461.69860542560104,12.216374269005849,0.5534875380082716,0.8719985308776959,0.6155179887299523,0.721646818474167,352.0,21.0,0.49295774647887325,ok,
normal_bug_fixes,heuristics_dep_0.5,243,233.70654149519888,16.621399176954732,0.5320426953259436,0.8980084732162916,0.4216751918158568,0.5738767633931725,488.0,29.0,0.44497607655502397,ok,
normal_docs,heuristics_dep_0.5,175,188.05920026455024,16.914285714285715,0.5604665782916347,0.9072388731929201,0.4750586854460094,0.6235874523411886,429.0,25.0,0.48148148148148145,ok,
normal_feature_work,heuristics_dep_0.5,47,552.048336534673,14.191489361702128,0.44703431656234605,0.8615423813640293,0.4939130434782608,0.6278731293794144,433.0,25.0,0.444743935309973,ok,
normal_other,heuristics_dep_0.5,1223,492.3803171561279,14.053965658217498,0.5623227919536857,0.903982604639539,0.3439328714602812,0.49828588380925126,891.0,44.0,0.4282051282051282,ok,
normal_tech_debt,heuristics_dep_0.5,998,101.35081986890445,11.246492985971944,0.5609377564308127,0.9557840301086488,0.6495650815146623,0.7734690565843918,421.0,16.0,0.4897360703812317,ok,
whole,heuristics_dep_0.5,3197,371.2609036502682,14.05849233656553,0.5835409401689475,0.9176952576994363,0.35687198934098596,0.5138994948825955,978.0,54.0,0.4292397660818713,ok,
anomaly_bug_fixes,inductive_IMf_noise_0.2,66,697.1285648148149,32.833333333333336,0.792506344278061,0.9831321565467906,0.21329961007482345,0.35054519863776135,211.0,4.0,0.6503496503496503,ok,
anomaly_docs,inductive_IMf_noise_0.2,27,465.3716966735253,10.925925925925926,0.6409907233274705,0.9584494095123534,0.32936802973977697,0.49025985204806943,212.0,6.0,0.6619718309859156,ok,
anomaly_feature_work,inductive_IMf_noise_0.2,12,1365.0311458333333,28.5,0.6157022251059212,0.9206662527379659,0.40336134453781514,0.560956853677465,181.0,3.0,0.680672268907563,ok,
anomaly_other,inductive_IMf_noise_0.2,235,910.800787431048,16.91063829787234,0.6693974869160554,0.9848501011058792,0.284888329370075,0.4419371631979863,202.0,1.0,0.6285714285714286,ok,
anomaly_tech_debt,inductive_IMf_noise_0.2,171,461.69860542560104,12.216374269005849,0.7842143725441444,0.9986548609162911,0.10566538410508164,0.19110987042546615,224.0,3.0,0.6363636363636362,ok,
normal_bug_fixes,inductive_IMf_noise_0.2,243,233.70654149519888,16.621399176954732,0.8253696674989788,0.9820364413637204,0.13843951018314704,0.24266945441659057,294.0,9.0,0.6274509803921569,ok,
normal_docs,inductive_IMf_noise_0.2,175,188.05920026455024,16.914285714285715,0.820229576909289,0.9732805774980712,0.41235550502179263,0.5792828421908041,204.0,4.0,0.6521739130434783,ok,
normal_feature_work,inductive_IMf_noise_0.2,47,552.048336534673,14.191489361702128,0.7981141643444231,0.9771779640609449,0.21484841250895204,0.35224914220665027,202.0,6.0,0.6285714285714286,ok,
normal_other,inductive_IMf_noise_0.2,1223,492.3803171561279,14.053965658217498,0.7441780603188468,0.9972386856510383,0.11736280211708361,0.210009995163243,538.0,10.0,0.6256684491978609,ok,
normal_tech_debt,inductive_IMf_noise_0.2,998,101.35081986890445,11.246492985971944,0.8254704625117206,0.9967641123723914,0.17352681792672175,0.29559368557923693,255.0,5.0,0.6271186440677966,ok,
whole,inductive_IMf_noise_0.2,3197,371.2609036502682,14.05849233656553,0.8101164752741759,0.9893247904838076,0.1607495802003197,0.27656219250836694,578.0,15.0,0.6299999999999999,ok,
anomaly_bug_fixes,split_miner_eps_0.2_eta_0.5,66,697.1285648148149,32.833333333333336,0.6685234658274521,0.9323995138180703,0.2279619181946403,0.3663540959389437,222.0,13.0,0.5636363636363636,ok,
anomaly_docs,split_miner_eps_0.2_eta_0.5,27,465.3716966735253,10.925925925925926,0.6047000984414403,0.9075471698113208,0.7261306532663316,0.8067659485560406,137.0,0.0,0.6703296703296703,ok,
anomaly_feature_work,split_miner_eps_0.2_eta_0.5,12,1365.0311458333333,28.5,0.582937140787186,0.9050518308598703,0.574468085106383,0.7028271624941813,149.0,1.0,0.66,ok,
anomaly_other,split_miner_eps_0.2_eta_0.5,235,910.800787431048,16.91063829787234,0.6652036603673097,0.8056914247712853,0.2942977775715677,0.431119133194462,414.0,82.0,0.36895674300254455,ok,
anomaly_tech_debt,split_miner_eps_0.2_eta_0.5,171,461.69860542560104,12.216374269005849,0.7499101388802386,0.9496141625056741,0.6945010183299389,0.8022649636329388,201.0,0.0,0.6170212765957447,ok,
normal_bug_fixes,split_miner_eps_0.2_eta_0.5,243,233.70654149519888,16.621399176954732,0.7175258537223366,0.8779893686772896,0.44527854602923744,0.5908853757713246,275.0,28.0,0.4778761061946903,ok,
normal_docs,split_miner_eps_0.2_eta_0.5,175,188.05920026455024,16.914285714285715,0.788647083898836,0.9473222005925628,0.5659889731219848,0.7086102697741407,212.0,3.0,0.6216216216216216,ok,
normal_feature_work,split_miner_eps_0.2_eta_0.5,47,552.048336534673,14.191489361702128,0.6091708171904344,0.7984086689709666,0.5404663923182442,0.6445904705982695,277.0,42.0,0.4112903225806452,ok,
normal_other,split_miner_eps_0.2_eta_0.5,1223,492.3803171561279,14.053965658217498,0.7307556705271683,0.6540122932684787,0.4079506721305197,0.5024746875617365,936.0,270.0,0.2988855116514691,ok,
normal_tech_debt,split_miner_eps_0.2_eta_0.5,998,101.35081986890445,11.246492985971944,0.7525185836321189,0.7797867800136087,0.7200089928057554,0.7487065962659747,409.0,131.0,0.26200873362445415,ok,
whole,split_miner_eps_0.2_eta_0.5,3197,371.2609036502682,14.05849233656553,0.7603719159585127,0.6583737521331325,0.2883866460550568,0.40108605850372153,915.0,256.0,0.3001038421599169,ok,
