log_name,n_cases,variant_entropy,normalized_variant_entropy,sequence_entropy,normalized_sequence_entropy,magnitude,variety,affinity,status,error
anomaly,511,28431.399792995886,0.6103626714891893,43853.522431351026,0.5440759201421792,8867,33,0.12122988112778889,ok,
normal,2686,106495.84257992088,0.6549909705742879,198002.9946561324,0.5230117926497064,36078,42,0.16813706357787672,ok,
whole,3197,139764.86297647993,0.6616961393858388,256714.2304020588,0.5331501760572405,44945,42,0.15679258925167208,ok,
